Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; Households - One race-- - White,Total; Margin of Error; Households - One race-- - White,Median income (dollars); Estimate; Households - One race-- - White,Median income (dollars); Margin of Error; Households - One race-- - White,Total; Estimate; Households - One race-- - Black or African American,Total; Margin of Error; Households - One race-- - Black or African American,Median income (dollars); Estimate; Households - One race-- - Black or African American,Median income (dollars); Margin of Error; Households - One race-- - Black or African American,Total; Estimate; Households - One race-- - American Indian and Alaska Native,Total; Margin of Error; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; Households - One race-- - American Indian and Alaska Native,Total; Estimate; Households - One race-- - Asian,Total; Margin of Error; Households - One race-- - Asian,Median income (dollars); Estimate; Households - One race-- - Asian,Median income (dollars); Margin of Error; Households - One race-- - Asian,Total; Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; Households - One race-- - Some other race,Total; Margin of Error; Households - One race-- - Some other race,Median income (dollars); Estimate; Households - One race-- - Some other race,Median income (dollars); Margin of Error; Households - One race-- - Some other race,Total; Estimate; Households - Two or more races,Total; Margin of Error; Households - Two or more races,Median income (dollars); Estimate; Households - Two or more races,Median income (dollars); Margin of Error; Households - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Total; Estimate; FAMILIES - Families - With no own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Total; Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Total; Estimate; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT ALLOCATED - Nonfamily income in the past 12 months
8600000US06390,06390,ZCTA5 06390,118,54,152652,17233,100.0,22.2,152652,17233,0.0,22.2,-,**,0.0,22.2,-,**,0.0,22.2,-,**,0.0,22.2,-,**,0.0,22.2,-,**,0.0,22.2,-,**,0.0,22.2,-,**,100.0,22.2,152652,17233,1.7,2.7,-,**,6.8,6.0,147500,61985,55.9,23.4,153382,104754,35.6,23.2,147031,10169,73,42,145859,29084,16.4,14.6,131250,31912,83.6,14.6,146172,66622,78.1,28.0,130938,83989,21.9,28.0,-,**,0.0,32.3,-,**,45,34,-,**,40.0,42.0,-,**,40.0,42.0,-,**,0.0,42.5,-,**,60.0,42.0,"250,000+",***,22.2,25.0,53750,46420,37.8,43.5,-,**,40.7,(X),(X),(X),63.0,(X),(X),(X),4.4,(X),(X),(X)
8600000US07421,07421,ZCTA5 07421,2575,180,94375,11261,95.5,2.5,96591,10384,0.3,0.5,-,**,1.2,1.5,-,**,1.0,1.6,-,**,0.0,1.3,-,**,1.3,1.8,-,**,0.8,0.9,-,**,3.5,2.6,123750,49324,92.0,3.3,93750,11117,1.5,1.6,-,**,23.8,3.8,82763,14997,56.7,4.9,104288,7152,18.0,3.5,62361,16970,1797,159,102665,7929,36.1,4.8,89211,17274,63.9,4.8,105208,11109,81.2,6.2,116311,13562,12.9,5.8,40909,16114,5.9,4.1,103790,6080,778,147,73155,16227,41.5,10.4,62083,25508,31.5,9.6,51736,16471,10.0,6.5,152672,117165,58.5,10.4,74234,23200,43.7,10.2,72581,28338,14.8,7.4,103125,45631,39.9,(X),(X),(X),43.4,(X),(X),(X),31.7,(X),(X),(X)
8600000US10001,10001,ZCTA5 10001,11967,548,85168,11872,69.3,3.4,101797,9182,6.3,2.0,36406,21344,0.2,0.2,-,**,20.2,2.8,66136,19467,0.0,0.2,-,**,1.7,1.1,-,**,2.4,1.1,45536,42337,10.7,1.9,72724,45315,61.7,3.0,105401,14767,6.3,1.3,49423,21436,43.9,3.2,119390,15541,31.7,2.7,74139,15693,18.1,2.1,35114,12484,3550,380,94286,23488,33.5,5.7,101731,49128,66.5,5.7,94014,19695,75.8,6.9,140882,23665,11.9,4.8,29583,25438,12.3,5.7,80489,80372,8417,516,78438,11230,45.7,3.5,64942,13677,37.0,3.7,59767,12859,8.7,2.3,116286,12616,54.3,3.5,95203,18537,41.3,3.9,71552,17348,12.9,2.5,212438,28049,22.3,(X),(X),(X),31.5,(X),(X),(X),18.4,(X),(X),(X)
8600000US10002,10002,ZCTA5 10002,33327,636,35594,2970,37.5,1.8,67933,6317,8.2,1.1,21386,5243,0.3,0.2,19056,16285,38.0,1.7,25147,2789,0.0,0.1,-,**,12.9,1.6,23449,4443,3.0,0.6,47224,16327,25.2,1.5,25802,4126,27.5,1.5,85938,5284,2.5,0.6,35972,26663,34.2,1.8,64949,9874,36.2,2.2,35981,4169,27.1,1.8,16607,1199,16629,752,37786,3242,32.8,3.2,36995,7480,67.2,3.2,38052,3672,56.8,2.9,42325,6591,32.4,3.1,31144,4490,10.8,1.9,41250,12922,16698,727,29945,5367,52.3,3.1,20710,2898,45.3,3.2,16972,1840,7.0,1.4,121856,14658,47.7,3.1,46348,11415,40.2,3.1,32172,8200,7.5,1.5,116379,19759,31.0,(X),(X),(X),36.1,(X),(X),(X),25.3,(X),(X),(X)
8600000US10003,10003,ZCTA5 10003,27258,681,100791,4905,81.9,1.9,102454,5268,2.8,1.0,-,**,0.1,0.1,-,**,11.0,1.5,105634,19465,0.0,0.1,-,**,2.0,0.8,34438,30809,2.2,0.7,86875,47308,6.8,1.2,57177,29073,77.7,2.1,103625,7711,3.9,0.7,61571,22305,50.9,2.2,129600,12074,27.3,1.9,92030,17389,17.9,1.4,44115,7284,7832,640,165417,19105,29.7,3.6,224141,61128,70.3,3.6,143633,22985,84.3,4.0,191203,14459,10.0,3.2,66375,43746,5.6,2.6,-,**,19426,832,85202,4671,52.7,3.0,81181,12490,42.4,2.8,61994,8623,10.3,1.8,156917,33663,47.3,3.0,91379,10665,36.5,2.9,75866,12316,10.8,2.0,184358,30943,24.3,(X),(X),(X),30.3,(X),(X),(X),21.9,(X),(X),(X)
8600000US10004,10004,ZCTA5 10004,1592,210,123056,13409,74.0,9.8,131532,26749,0.3,0.4,-,**,0.0,1.9,-,**,24.2,9.8,100000,27214,0.0,1.9,-,**,0.0,1.9,-,**,1.5,1.4,125962,65798,5.1,3.2,-,**,70.0,9.9,132419,29001,6.5,3.5,-,**,54.3,8.7,126838,38514,31.4,6.9,121625,38662,7.7,5.6,-,**,559,157,226130,43126,44.2,13.6,177102,111339,55.8,13.6,227019,59947,84.6,12.5,"250,000+",***,6.1,5.4,-,**,9.3,12.2,-,**,1033,194,99013,13400,63.8,9.9,94279,15552,54.2,9.7,90739,18093,9.6,4.9,218583,60444,36.2,9.9,105714,32418,29.6,8.9,97500,28684,6.6,4.5,145278,36221,24.2,(X),(X),(X),24.5,(X),(X),(X),24.1,(X),(X),(X)
8600000US10005,10005,ZCTA5 10005,4295,335,130116,11890,70.2,5.5,160545,56774,3.4,2.3,114625,89511,0.0,0.7,-,**,22.0,5.9,88487,32363,0.0,0.7,-,**,3.4,3.1,-,**,0.9,0.8,46528,20258,5.4,3.1,-,**,66.8,6.0,170847,50948,10.8,3.4,53462,47700,74.9,4.9,132252,30014,11.9,3.5,192538,56582,2.3,1.7,-,**,1416,268,212569,30162,42.9,12.1,"250,000+",***,57.1,12.1,198940,59170,89.5,6.6,219762,34378,5.2,4.5,145278,107680,5.2,4.5,-,**,2879,306,108519,14522,51.4,8.1,100459,32701,33.0,7.7,78639,21858,18.4,6.4,127585,29352,48.6,8.1,117118,30109,27.6,7.2,88882,23551,21.0,6.6,199286,33205,24.5,(X),(X),(X),23.7,(X),(X),(X),24.2,(X),(X),(X)
8600000US10006,10006,ZCTA5 10006,1776,208,125364,13544,64.9,9.1,132610,15723,5.6,5.6,-,**,0.0,1.7,-,**,24.2,7.2,122804,25364,0.0,1.7,-,**,1.7,2.7,-,**,3.7,2.6,-,**,8.8,5.1,87708,31655,57.8,8.9,135000,27779,8.7,4.3,-,**,73.7,6.8,125931,15519,17.6,7.1,133063,39364,0.0,1.7,-,**,488,125,137500,60096,50.6,15.2,130352,36357,49.4,15.2,208021,156350,84.6,13.4,178702,101874,10.5,9.9,130508,7319,4.9,7.7,-,**,1288,226,110729,23652,61.1,9.9,87792,19944,48.1,10.4,78629,16712,13.0,6.6,128068,53211,38.9,9.9,164261,104973,24.5,9.7,204219,116668,14.4,7.1,161563,68732,20.3,(X),(X),(X),12.5,(X),(X),(X),21.4,(X),(X),(X)
8600000US10007,10007,ZCTA5 10007,2743,261,234958,45462,79.4,4.7,234958,45685,1.1,1.4,-,**,0.0,1.1,-,**,18.5,4.5,"250,000+",***,0.0,1.1,-,**,0.0,1.1,-,**,0.9,1.1,-,**,2.4,1.9,-,**,77.0,4.7,235750,50500,2.0,1.6,29091,7156,55.5,5.8,"250,000+",***,35.4,4.7,232917,43708,7.1,3.1,90446,20249,1351,215,"250,000+",***,50.6,8.4,"250,000+",***,49.4,8.4,"250,000+",***,92.5,5.5,"250,000+",***,5.9,4.7,-,**,1.6,2.2,-,**,1392,223,157841,29957,42.3,9.7,118681,57098,34.1,8.8,82105,51158,8.3,5.7,158589,30901,57.7,9.7,203836,57460,42.1,9.2,155333,61352,15.6,7.3,"250,000+",***,19.9,(X),(X),(X),19.4,(X),(X),(X),20.5,(X),(X),(X)
8600000US10009,10009,ZCTA5 10009,30062,550,60788,3699,66.0,2.2,82342,4561,7.4,1.2,18209,4124,0.2,0.3,70598,6561,12.7,1.8,41682,10893,0.0,0.1,-,**,10.5,1.5,19971,5616,3.0,1.0,45904,30689,20.6,1.4,27178,4637,57.2,2.2,92080,6318,5.3,1.1,80086,42606,40.3,2.1,99657,9149,33.9,1.9,48990,5050,20.4,1.4,26723,4379,10626,693,58931,6470,35.5,3.9,59418,10341,64.5,3.9,58173,10235,54.6,4.7,110694,19018,38.4,4.2,33712,5205,7.0,2.6,31136,12348,19436,832,61452,7645,54.8,3.5,55482,11613,43.1,3.0,41353,4403,11.7,1.9,115658,22964,45.2,3.5,69690,12200,33.7,3.2,51507,8556,11.5,2.5,143750,38777,24.1,(X),(X),(X),23.8,(X),(X),(X),24.1,(X),(X),(X)
8600000US10010,10010,ZCTA5 10010,16070,755,110142,9266,75.6,3.0,116821,15345,4.1,1.2,36395,34882,0.4,0.5,-,**,16.0,2.7,110504,14254,0.0,0.2,-,**,1.9,1.2,-,**,2.0,0.9,106500,46502,9.8,2.7,53491,38334,68.1,3.5,122376,12923,5.7,1.4,65750,12214,46.7,3.7,131400,12897,28.1,3.4,113214,35591,19.5,3.2,55996,14003,5147,607,170284,38677,32.4,5.5,238611,65425,67.6,5.5,152634,19693,80.6,5.0,219459,18947,15.8,4.8,66638,35015,3.6,1.8,59177,13429,10923,678,88133,16141,53.1,4.5,80540,7598,42.8,4.7,75267,8411,10.4,2.7,128170,31981,46.9,4.5,111158,16821,36.1,4.9,93229,30764,10.8,2.8,183667,60938,25.0,(X),(X),(X),29.1,(X),(X),(X),23.0,(X),(X),(X)
8600000US10011,10011,ZCTA5 10011,28738,1007,114134,6726,82.5,2.0,121025,8994,3.3,1.0,31039,8709,0.1,0.1,-,**,9.5,1.6,125718,34141,0.0,0.1,-,**,2.2,0.8,-,**,2.5,1.0,-,**,9.2,1.5,51583,26839,76.4,2.1,123613,7675,3.1,0.9,41387,8865,46.4,2.2,140102,11993,31.2,1.9,113394,14410,19.2,1.4,55522,5574,8706,706,192234,13925,35.0,4.3,225179,65180,65.0,4.3,171765,18862,78.8,4.1,204865,22562,15.0,3.5,46131,16856,6.2,2.2,228993,68808,20032,944,94554,11667,50.2,3.0,79206,10831,43.2,3.2,71755,13692,7.0,1.4,147533,14664,49.8,3.0,109637,11536,38.4,2.9,88673,17216,11.4,2.0,194004,37196,22.6,(X),(X),(X),26.9,(X),(X),(X),20.6,(X),(X),(X)
8600000US10012,10012,ZCTA5 10012,12240,549,101815,3308,77.6,2.6,109518,8032,3.1,1.3,100481,76707,0.1,0.2,-,**,13.9,2.4,56395,23456,0.0,0.2,-,**,1.8,1.0,101133,54661,3.5,1.7,-,**,5.7,1.6,87159,41586,73.5,2.8,111525,8271,6.1,1.4,52679,23388,49.4,3.0,128239,19187,27.0,2.1,80714,22716,17.6,1.9,50351,14691,3916,380,149094,13230,30.7,4.9,200293,43363,69.3,4.9,134609,30334,82.2,4.9,152313,10502,10.8,3.4,100321,51087,7.0,3.8,-,**,8324,580,84530,7621,46.0,4.3,78699,12251,32.8,3.6,65844,11211,13.1,2.7,121364,22089,54.0,4.3,93125,19680,41.3,4.0,78804,14761,12.7,2.8,189205,55338,24.0,(X),(X),(X),30.3,(X),(X),(X),20.8,(X),(X),(X)
8600000US10013,10013,ZCTA5 10013,11934,480,104167,10841,58.3,2.8,186083,23252,2.5,0.9,-,**,0.2,0.3,-,**,34.9,2.8,32461,7636,0.0,0.3,-,**,1.4,1.2,128962,20351,2.6,1.1,78667,50130,4.9,1.7,123171,56313,55.2,3.0,191463,24382,1.4,0.8,42114,35848,46.5,2.9,163207,38287,29.7,3.2,113207,18094,22.4,2.3,23476,2447,5926,453,128721,24907,45.7,4.6,214550,102142,54.3,4.6,110236,12942,76.0,4.5,209022,42044,17.1,3.9,73586,19203,6.9,2.6,-,**,6008,413,76741,12437,55.1,4.8,56339,13129,45.2,5.0,40897,8153,9.9,2.9,149412,22909,44.9,4.8,120125,30449,34.0,4.7,85219,22259,10.9,3.0,"250,000+",***,32.6,(X),(X),(X),36.4,(X),(X),(X),28.9,(X),(X),(X)
8600000US10014,10014,ZCTA5 10014,18671,574,119026,12563,90.3,1.9,119927,14314,0.9,0.5,111853,85097,0.2,0.2,-,**,5.8,1.6,147596,79867,0.0,0.2,-,**,1.1,0.7,41311,6064,1.7,0.8,125909,99143,6.0,1.6,85089,52571,85.1,2.5,121795,14086,2.4,0.8,80250,12865,51.9,2.3,151813,12212,28.1,2.3,117520,24852,17.6,1.7,55392,10492,4489,400,190865,24561,39.1,5.0,219806,49427,60.9,5.0,167083,17501,86.7,3.2,209583,23581,9.5,2.7,93259,43365,3.8,2.5,106736,62962,14182,615,95100,9798,48.1,3.2,88874,6224,38.4,3.5,76615,9646,9.7,2.2,151539,19231,51.9,3.2,117877,22797,38.4,3.1,90288,14258,13.5,2.4,216964,59765,23.1,(X),(X),(X),29.3,(X),(X),(X),20.8,(X),(X),(X)
8600000US10016,10016,ZCTA5 10016,28359,1001,102703,6117,76.0,2.4,104060,8409,2.6,1.0,-,**,0.2,0.2,-,**,18.2,2.0,104004,13468,0.0,0.1,-,**,0.3,0.3,141224,66581,2.5,1.0,-,**,8.1,2.0,44721,41120,68.9,2.7,108650,9318,5.9,1.1,73099,17611,47.8,3.2,127844,9563,26.4,2.7,100100,9916,19.9,2.0,45561,8278,7688,809,166016,15922,34.9,5.8,171548,28302,65.1,5.8,164000,23411,84.4,5.4,177580,22528,12.7,5.2,44790,15700,2.8,2.2,141328,97458,20671,1052,85822,6700,53.3,3.3,77261,6007,43.4,3.1,71652,7290,9.9,1.7,122411,11434,46.7,3.3,98328,12428,38.0,3.7,83577,18325,8.8,1.8,191389,34201,23.4,(X),(X),(X),26.2,(X),(X),(X),22.4,(X),(X),(X)
8600000US10017,10017,ZCTA5 10017,10134,620,106795,16080,72.3,3.6,116035,18578,3.3,1.6,85673,21432,0.0,0.3,-,**,22.6,3.5,104440,37519,0.0,0.3,-,**,0.5,0.6,-,**,1.3,0.9,-,**,5.0,2.0,145399,29202,67.6,3.9,110483,19410,4.6,1.5,72583,25976,47.0,4.2,123711,13176,26.7,3.7,139186,21960,21.8,3.5,66065,25599,3025,404,187356,28368,23.1,6.8,158980,57164,76.9,6.8,194920,29295,79.2,7.5,205943,12825,8.0,4.2,-,**,12.8,6.5,139107,72087,7109,566,83385,9081,57.6,5.6,71964,5364,50.1,5.5,70557,5770,7.5,2.9,128669,22702,42.4,5.6,120458,28579,36.4,5.3,101277,20485,6.0,2.8,217646,35679,22.1,(X),(X),(X),32.1,(X),(X),(X),17.5,(X),(X),(X)
8600000US10018,10018,ZCTA5 10018,4956,264,105479,12702,64.1,4.3,124961,19630,5.5,2.5,42721,36695,0.0,0.6,-,**,23.9,3.1,82466,23616,0.0,0.6,-,**,2.2,1.6,85427,74829,4.4,1.9,101000,48892,16.1,3.3,63333,28394,51.7,4.7,146929,27720,7.2,2.1,54375,23338,67.8,3.8,117604,18507,20.4,3.4,97578,28157,4.7,1.8,58942,17199,1194,209,129583,43314,33.0,7.6,100179,64566,67.0,7.6,139300,56737,74.5,8.3,172250,70881,16.6,6.4,-,**,8.9,6.7,86402,14906,3762,299,100913,8920,50.1,5.2,80952,17739,31.1,5.6,46731,16316,19.0,4.3,111429,25304,49.9,5.2,123438,24212,30.4,4.8,100023,11945,19.5,4.4,189813,33052,29.3,(X),(X),(X),40.9,(X),(X),(X),25.6,(X),(X),(X)
8600000US10019,10019,ZCTA5 10019,23465,879,94477,5898,74.8,2.4,98296,4266,5.1,1.5,41595,19076,0.7,0.5,-,**,14.3,1.9,105205,16489,0.2,0.2,-,**,2.6,0.9,55250,17846,2.4,0.8,90000,71895,13.4,2.0,43831,14349,65.1,3.1,102045,4692,3.0,0.8,56063,29469,46.2,2.6,129108,14298,31.2,2.4,78085,10434,19.5,1.6,43552,9753,6344,660,139947,29034,26.8,5.0,157155,31691,73.2,5.0,128708,27388,76.3,4.5,176250,26073,15.4,3.1,55735,16160,8.3,4.0,-,**,17121,803,80592,6688,46.2,3.3,66493,13544,40.8,3.3,60338,13715,5.4,1.2,143833,21621,53.8,3.3,94941,9808,40.8,3.7,75827,9956,13.0,2.2,178417,28528,25.7,(X),(X),(X),32.5,(X),(X),(X),23.0,(X),(X),(X)
8600000US10020,10020,ZCTA5 10020,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
8600000US10021,10021,ZCTA5 10021,24558,929,115681,14417,86.6,2.4,116366,15624,1.4,0.9,81367,41225,0.0,0.1,-,**,8.7,2.0,151250,62854,0.0,0.1,-,**,1.7,1.0,-,**,1.5,0.7,75231,71323,6.3,1.9,-,**,82.3,2.5,116192,14942,2.3,0.9,55625,20895,45.5,3.1,130114,22173,24.7,2.6,130054,46706,27.5,2.8,81534,12023,9893,811,232484,17507,44.0,5.3,"250,000+",***,56.0,5.3,216557,21794,87.2,4.0,234045,30234,10.2,3.7,138333,93970,2.6,1.9,"250,000+",***,14665,1033,74155,7459,63.5,4.1,75707,12351,57.0,4.4,67042,19345,6.5,2.6,111250,86725,36.5,4.1,72750,9435,29.9,4.0,67925,12616,6.6,2.3,207500,103264,30.8,(X),(X),(X),37.3,(X),(X),(X),26.1,(X),(X),(X)
8600000US10022,10022,ZCTA5 10022,17619,708,123693,9078,86.3,2.1,124026,10162,2.1,1.3,65703,41053,0.2,0.2,"250,000+",***,10.1,1.7,141382,27260,0.0,0.2,-,**,0.3,0.2,85489,39196,0.9,0.6,165265,161191,3.5,0.9,102258,48760,83.2,2.2,124472,9283,1.8,0.6,77721,16968,35.1,3.0,138931,14489,29.0,3.3,144667,59371,34.1,2.3,84832,32233,6039,595,243125,21463,26.7,5.3,"250,000+",***,73.3,5.3,206011,35025,93.2,2.5,249163,19719,5.8,2.4,107344,44018,1.0,1.0,108491,50749,11580,684,90522,8328,60.7,4.6,73630,6301,52.2,4.1,67860,6320,8.5,2.4,153920,48184,39.3,4.6,122664,13843,31.1,4.6,108833,17812,8.2,2.5,236618,65432,27.1,(X),(X),(X),31.9,(X),(X),(X),24.4,(X),(X),(X)
8600000US10023,10023,ZCTA5 10023,33144,1042,115080,9139,85.3,1.9,123362,5998,3.0,1.0,32875,20019,0.3,0.2,38971,26256,9.6,1.5,100806,14282,0.0,0.1,-,**,1.0,0.6,-,**,0.8,0.4,150365,94027,9.1,1.3,72868,23609,77.6,2.2,125639,6871,1.9,0.6,52300,25402,38.2,2.2,156787,9996,33.3,2.3,126104,23516,26.6,1.9,65513,7931,12150,855,201076,18955,40.9,3.3,"250,000+",***,59.1,3.3,178147,16365,82.7,3.7,246863,31639,12.1,3.0,77756,31505,5.2,1.9,104607,11726,20994,1112,85261,6690,61.2,3.4,73764,10127,54.4,3.5,69005,8584,6.8,1.7,119236,63634,38.8,3.4,112146,21754,31.1,3.2,93537,20199,7.7,1.9,226531,32315,27.1,(X),(X),(X),28.1,(X),(X),(X),26.5,(X),(X),(X)
