Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2017 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2017 inflation-adjusted dollars)
8600000US12023,12023,ZCTA5 12023,31816,3014
8600000US12024,12024,ZCTA5 12024,-,**
8600000US12025,12025,ZCTA5 12025,33325,3034
8600000US12027,12027,ZCTA5 12027,42852,4346
8600000US12028,12028,ZCTA5 12028,30238,6470
8600000US12029,12029,ZCTA5 12029,40142,10029
8600000US12031,12031,ZCTA5 12031,19740,4839
8600000US12032,12032,ZCTA5 12032,29178,4083
8600000US12033,12033,ZCTA5 12033,41893,6821
8600000US12035,12035,ZCTA5 12035,22538,4529
8600000US12036,12036,ZCTA5 12036,22631,4687
8600000US12037,12037,ZCTA5 12037,35900,3415
8600000US12040,12040,ZCTA5 12040,16372,11539
8600000US12041,12041,ZCTA5 12041,32146,5067
8600000US12042,12042,ZCTA5 12042,31073,10135
8600000US12043,12043,ZCTA5 12043,24304,1934
8600000US12045,12045,ZCTA5 12045,31499,5199
8600000US12046,12046,ZCTA5 12046,33845,5695
8600000US12047,12047,ZCTA5 12047,30714,1702
8600000US12051,12051,ZCTA5 12051,18794,2368
8600000US12052,12052,ZCTA5 12052,33465,5168
8600000US12053,12053,ZCTA5 12053,31687,3358
8600000US12054,12054,ZCTA5 12054,50729,3648
8600000US12056,12056,ZCTA5 12056,31737,5597
8600000US12057,12057,ZCTA5 12057,26963,3115
8600000US12058,12058,ZCTA5 12058,28312,3563
8600000US12059,12059,ZCTA5 12059,37010,3924
8600000US12060,12060,ZCTA5 12060,43088,7474
8600000US12061,12061,ZCTA5 12061,43518,3518
8600000US12062,12062,ZCTA5 12062,31754,3913
8600000US12063,12063,ZCTA5 12063,38766,17212
8600000US12064,12064,ZCTA5 12064,26590,5156
8600000US12065,12065,ZCTA5 12065,42749,1481
8600000US12066,12066,ZCTA5 12066,33528,5271
8600000US12067,12067,ZCTA5 12067,32224,4781
8600000US12068,12068,ZCTA5 12068,29957,6106
8600000US12069,12069,ZCTA5 12069,16428,12611
8600000US12070,12070,ZCTA5 12070,36261,10309
8600000US12071,12071,ZCTA5 12071,25105,6184
8600000US12072,12072,ZCTA5 12072,22859,3947
8600000US12074,12074,ZCTA5 12074,37221,4575
8600000US12075,12075,ZCTA5 12075,28185,3657
8600000US12076,12076,ZCTA5 12076,26983,2652
8600000US12077,12077,ZCTA5 12077,49883,5485
8600000US12078,12078,ZCTA5 12078,23367,1436
8600000US12083,12083,ZCTA5 12083,32705,3143
8600000US12084,12084,ZCTA5 12084,39130,4665
8600000US12085,12085,ZCTA5 12085,17054,4488
8600000US12086,12086,ZCTA5 12086,30331,4720
8600000US12087,12087,ZCTA5 12087,23168,4134
8600000US12089,12089,ZCTA5 12089,46023,4700
8600000US12090,12090,ZCTA5 12090,25721,2349
8600000US12092,12092,ZCTA5 12092,26604,4933
8600000US12093,12093,ZCTA5 12093,25331,2929
8600000US12094,12094,ZCTA5 12094,30922,5408
8600000US12095,12095,ZCTA5 12095,28164,3356
8600000US12106,12106,ZCTA5 12106,43873,5490
8600000US12108,12108,ZCTA5 12108,28681,9217
8600000US12110,12110,ZCTA5 12110,32198,1709
8600000US12115,12115,ZCTA5 12115,51062,22522
8600000US12116,12116,ZCTA5 12116,25634,3417
8600000US12117,12117,ZCTA5 12117,28158,2982
8600000US12118,12118,ZCTA5 12118,38019,2686
8600000US12120,12120,ZCTA5 12120,32615,4955
8600000US12121,12121,ZCTA5 12121,32726,4466
8600000US12122,12122,ZCTA5 12122,26841,2813
8600000US12123,12123,ZCTA5 12123,36239,2930
8600000US12124,12124,ZCTA5 12124,43012,15140
8600000US12125,12125,ZCTA5 12125,35491,6604
8600000US12130,12130,ZCTA5 12130,34197,11199
8600000US12131,12131,ZCTA5 12131,25884,9998
8600000US12132,12132,ZCTA5 12132,19676,8220
8600000US12134,12134,ZCTA5 12134,26240,1971
8600000US12136,12136,ZCTA5 12136,55071,14821
8600000US12137,12137,ZCTA5 12137,27285,4632
8600000US12138,12138,ZCTA5 12138,31427,2973
8600000US12139,12139,ZCTA5 12139,24503,8942
8600000US12140,12140,ZCTA5 12140,39334,4968
8600000US12143,12143,ZCTA5 12143,28977,2278
8600000US12144,12144,ZCTA5 12144,34774,1927
8600000US12147,12147,ZCTA5 12147,34427,8065
8600000US12148,12148,ZCTA5 12148,47534,4343
8600000US12149,12149,ZCTA5 12149,25170,1990
8600000US12150,12150,ZCTA5 12150,27849,6708
8600000US12151,12151,ZCTA5 12151,47792,9807
8600000US12153,12153,ZCTA5 12153,29839,7740
8600000US12154,12154,ZCTA5 12154,30395,3737
8600000US12155,12155,ZCTA5 12155,23493,3324
8600000US12156,12156,ZCTA5 12156,33812,7666
8600000US12157,12157,ZCTA5 12157,31060,3450
8600000US12158,12158,ZCTA5 12158,37901,3862
8600000US12159,12159,ZCTA5 12159,60495,6794
8600000US12160,12160,ZCTA5 12160,31467,8797
8600000US12161,12161,ZCTA5 12161,37228,2514
8600000US12164,12164,ZCTA5 12164,32253,4830
8600000US12165,12165,ZCTA5 12165,37501,15841
8600000US12166,12166,ZCTA5 12166,25355,3441
8600000US12167,12167,ZCTA5 12167,26461,2693
8600000US12168,12168,ZCTA5 12168,37594,5930
8600000US12169,12169,ZCTA5 12169,44736,11456
8600000US12170,12170,ZCTA5 12170,31000,3391
8600000US12172,12172,ZCTA5 12172,14952,2670
8600000US12173,12173,ZCTA5 12173,30759,3255
8600000US12174,12174,ZCTA5 12174,27282,12761
8600000US12175,12175,ZCTA5 12175,25922,5008
8600000US12176,12176,ZCTA5 12176,27371,6126
8600000US12177,12177,ZCTA5 12177,38624,14801
8600000US12180,12180,ZCTA5 12180,28963,1263
8600000US12182,12182,ZCTA5 12182,25290,1819
8600000US12183,12183,ZCTA5 12183,28686,3050
8600000US12184,12184,ZCTA5 12184,35328,3792
8600000US12185,12185,ZCTA5 12185,36836,5252
8600000US12186,12186,ZCTA5 12186,45970,3261
8600000US12187,12187,ZCTA5 12187,28798,6387
8600000US12188,12188,ZCTA5 12188,37721,2790
8600000US12189,12189,ZCTA5 12189,31347,2161
8600000US12190,12190,ZCTA5 12190,23922,3848
8600000US12192,12192,ZCTA5 12192,39970,13428
8600000US12193,12193,ZCTA5 12193,35084,5906
8600000US12194,12194,ZCTA5 12194,25153,5423
8600000US12195,12195,ZCTA5 12195,22338,7941
8600000US12196,12196,ZCTA5 12196,39540,6833
8600000US12197,12197,ZCTA5 12197,25177,3139
8600000US12198,12198,ZCTA5 12198,40596,3662
8600000US12202,12202,ZCTA5 12202,19312,1789
8600000US12203,12203,ZCTA5 12203,34166,1891
8600000US12204,12204,ZCTA5 12204,35636,5783
8600000US12205,12205,ZCTA5 12205,32670,1368
8600000US12206,12206,ZCTA5 12206,19864,2181
8600000US12207,12207,ZCTA5 12207,14998,3698
8600000US12208,12208,ZCTA5 12208,36330,1979
8600000US12209,12209,ZCTA5 12209,26151,3022
8600000US12210,12210,ZCTA5 12210,38320,5728
8600000US12211,12211,ZCTA5 12211,51375,4649
8600000US12222,12222,ZCTA5 12222,2865,326
8600000US12302,12302,ZCTA5 12302,34281,1617
8600000US12303,12303,ZCTA5 12303,32589,1914
8600000US12304,12304,ZCTA5 12304,26122,1934
8600000US12305,12305,ZCTA5 12305,21937,2465
8600000US12306,12306,ZCTA5 12306,28758,1367
8600000US12307,12307,ZCTA5 12307,15012,2735
8600000US12308,12308,ZCTA5 12308,23141,1645
8600000US12309,12309,ZCTA5 12309,43809,2532
8600000US12401,12401,ZCTA5 12401,28460,1207
8600000US12404,12404,ZCTA5 12404,56516,14235
8600000US12405,12405,ZCTA5 12405,24411,6253
8600000US12406,12406,ZCTA5 12406,40555,21432
8600000US12407,12407,ZCTA5 12407,33859,12568
8600000US12409,12409,ZCTA5 12409,54246,12302
8600000US12410,12410,ZCTA5 12410,32001,5438
8600000US12411,12411,ZCTA5 12411,30464,6466
8600000US12412,12412,ZCTA5 12412,36332,17288
8600000US12413,12413,ZCTA5 12413,23792,3338
8600000US12414,12414,ZCTA5 12414,25373,2451
8600000US12416,12416,ZCTA5 12416,11937,9022
8600000US12417,12417,ZCTA5 12417,24093,8639
8600000US12418,12418,ZCTA5 12418,28101,12774
8600000US12419,12419,ZCTA5 12419,24538,8822
8600000US12420,12420,ZCTA5 12420,43479,16028
8600000US12421,12421,ZCTA5 12421,43473,14768
8600000US12422,12422,ZCTA5 12422,38826,8150
8600000US12423,12423,ZCTA5 12423,28759,6108
8600000US12424,12424,ZCTA5 12424,43561,12294
8600000US12427,12427,ZCTA5 12427,41400,26669
8600000US12428,12428,ZCTA5 12428,22537,2646
8600000US12429,12429,ZCTA5 12429,33681,24047
8600000US12430,12430,ZCTA5 12430,31128,3948
8600000US12431,12431,ZCTA5 12431,21609,4764
8600000US12432,12432,ZCTA5 12432,19704,4198
8600000US12433,12433,ZCTA5 12433,54752,12508
8600000US12434,12434,ZCTA5 12434,23823,4439
8600000US12435,12435,ZCTA5 12435,21795,8634
8600000US12436,12436,ZCTA5 12436,76618,44093
8600000US12438,12438,ZCTA5 12438,30308,24822
8600000US12439,12439,ZCTA5 12439,28068,6372
8600000US12440,12440,ZCTA5 12440,32537,5762
8600000US12441,12441,ZCTA5 12441,51792,28377
8600000US12442,12442,ZCTA5 12442,36920,15211
8600000US12443,12443,ZCTA5 12443,48969,8445
8600000US12444,12444,ZCTA5 12444,30371,6700
8600000US12446,12446,ZCTA5 12446,28735,4291
8600000US12448,12448,ZCTA5 12448,122844,68095
8600000US12449,12449,ZCTA5 12449,30591,6759
8600000US12450,12450,ZCTA5 12450,26137,2376
8600000US12451,12451,ZCTA5 12451,26229,5864
8600000US12452,12452,ZCTA5 12452,17293,4249
8600000US12453,12453,ZCTA5 12453,18014,9650
8600000US12454,12454,ZCTA5 12454,31022,9000
8600000US12455,12455,ZCTA5 12455,24899,5251
8600000US12456,12456,ZCTA5 12456,16392,4189
8600000US12457,12457,ZCTA5 12457,35586,14056
8600000US12458,12458,ZCTA5 12458,21979,3092
8600000US12459,12459,ZCTA5 12459,42863,18932
8600000US12460,12460,ZCTA5 12460,12774,4876
8600000US12461,12461,ZCTA5 12461,34580,4961
8600000US12463,12463,ZCTA5 12463,34145,8893
8600000US12464,12464,ZCTA5 12464,42035,11570
8600000US12465,12465,ZCTA5 12465,32680,9024
8600000US12466,12466,ZCTA5 12466,39150,5018
8600000US12468,12468,ZCTA5 12468,29109,7121
8600000US12469,12469,ZCTA5 12469,27646,3946
8600000US12470,12470,ZCTA5 12470,20865,8251
8600000US12471,12471,ZCTA5 12471,24434,21832
8600000US12472,12472,ZCTA5 12472,28721,3534
8600000US12473,12473,ZCTA5 12473,27626,3927
8600000US12474,12474,ZCTA5 12474,24205,5273
8600000US12475,12475,ZCTA5 12475,39243,21824
8600000US12477,12477,ZCTA5 12477,30337,1461
8600000US12480,12480,ZCTA5 12480,27139,5430
8600000US12481,12481,ZCTA5 12481,30228,7492
8600000US12482,12482,ZCTA5 12482,23355,5950
8600000US12483,12483,ZCTA5 12483,36827,11801
8600000US12484,12484,ZCTA5 12484,34079,4318
8600000US12485,12485,ZCTA5 12485,30541,3963
8600000US12486,12486,ZCTA5 12486,40335,6715
8600000US12487,12487,ZCTA5 12487,35131,6550
8600000US12489,12489,ZCTA5 12489,10280,3144
8600000US12491,12491,ZCTA5 12491,36228,8750
8600000US12492,12492,ZCTA5 12492,31404,4216
8600000US12493,12493,ZCTA5 12493,36014,10892
8600000US12494,12494,ZCTA5 12494,37216,7337
8600000US12495,12495,ZCTA5 12495,68874,30463
8600000US12496,12496,ZCTA5 12496,35832,6067
8600000US12498,12498,ZCTA5 12498,49173,5301
8600000US12501,12501,ZCTA5 12501,40094,13919
8600000US12502,12502,ZCTA5 12502,34645,5891
8600000US12503,12503,ZCTA5 12503,60466,19269
8600000US12504,12504,ZCTA5 12504,8510,2429
8600000US12507,12507,ZCTA5 12507,35251,10844
8600000US12508,12508,ZCTA5 12508,35435,2666
8600000US12512,12512,ZCTA5 12512,38801,2542
8600000US12513,12513,ZCTA5 12513,29938,7201
8600000US12514,12514,ZCTA5 12514,53885,8881
8600000US12515,12515,ZCTA5 12515,38227,9076
8600000US12516,12516,ZCTA5 12516,37140,12314
8600000US12517,12517,ZCTA5 12517,31697,12986
8600000US12518,12518,ZCTA5 12518,41644,4638
8600000US12520,12520,ZCTA5 12520,46758,5748
8600000US12521,12521,ZCTA5 12521,57842,15711
8600000US12522,12522,ZCTA5 12522,26454,2794
8600000US12523,12523,ZCTA5 12523,41119,6688
8600000US12524,12524,ZCTA5 12524,36228,2125
8600000US12525,12525,ZCTA5 12525,38897,9219
8600000US12526,12526,ZCTA5 12526,37755,3294
8600000US12527,12527,ZCTA5 12527,-,**
8600000US12528,12528,ZCTA5 12528,33528,2511
8600000US12529,12529,ZCTA5 12529,38668,8227
8600000US12530,12530,ZCTA5 12530,28770,12889
8600000US12531,12531,ZCTA5 12531,39259,5246
8600000US12533,12533,ZCTA5 12533,42158,2838
8600000US12534,12534,ZCTA5 12534,28782,2049
8600000US12538,12538,ZCTA5 12538,32706,2942
8600000US12540,12540,ZCTA5 12540,44244,3813
8600000US12542,12542,ZCTA5 12542,35832,3205
8600000US12543,12543,ZCTA5 12543,32926,3761
8600000US12545,12545,ZCTA5 12545,40875,4188
8600000US12546,12546,ZCTA5 12546,29785,3943
8600000US12547,12547,ZCTA5 12547,37561,4711
8600000US12548,12548,ZCTA5 12548,30898,6034
8600000US12549,12549,ZCTA5 12549,34449,2323
8600000US12550,12550,ZCTA5 12550,27795,1302
8600000US12553,12553,ZCTA5 12553,34723,1754
8600000US12561,12561,ZCTA5 12561,30389,2145
8600000US12563,12563,ZCTA5 12563,29357,2892
8600000US12564,12564,ZCTA5 12564,42430,5155
8600000US12565,12565,ZCTA5 12565,25258,7913
8600000US12566,12566,ZCTA5 12566,33161,3109
8600000US12567,12567,ZCTA5 12567,41697,6928
8600000US12569,12569,ZCTA5 12569,40749,6155
8600000US12570,12570,ZCTA5 12570,43822,2869
8600000US12571,12571,ZCTA5 12571,38970,3026
8600000US12572,12572,ZCTA5 12572,51020,4542
8600000US12574,12574,ZCTA5 12574,39261,21243
8600000US12575,12575,ZCTA5 12575,50728,12436
8600000US12577,12577,ZCTA5 12577,45099,8446
8600000US12578,12578,ZCTA5 12578,41866,7209
8600000US12580,12580,ZCTA5 12580,38271,4883
8600000US12581,12581,ZCTA5 12581,48235,11286
8600000US12582,12582,ZCTA5 12582,32419,3972
8600000US12583,12583,ZCTA5 12583,37299,7794
8600000US12585,12585,ZCTA5 12585,41061,11056
8600000US12586,12586,ZCTA5 12586,30929,2701
8600000US12589,12589,ZCTA5 12589,31215,2931
8600000US12590,12590,ZCTA5 12590,39143,2070
8600000US12592,12592,ZCTA5 12592,34491,13620
8600000US12594,12594,ZCTA5 12594,30291,3693
8600000US12601,12601,ZCTA5 12601,25440,1190
8600000US12603,12603,ZCTA5 12603,37692,1528
8600000US12604,12604,ZCTA5 12604,4711,2975
8600000US12701,12701,ZCTA5 12701,23046,2607
8600000US12719,12719,ZCTA5 12719,39021,6621
8600000US12720,12720,ZCTA5 12720,33834,4350
8600000US12721,12721,ZCTA5 12721,27645,2382
8600000US12722,12722,ZCTA5 12722,52400,27581
8600000US12723,12723,ZCTA5 12723,28321,4363
8600000US12724,12724,ZCTA5 12724,34812,15782
8600000US12725,12725,ZCTA5 12725,42618,13719
8600000US12726,12726,ZCTA5 12726,36373,6957
8600000US12729,12729,ZCTA5 12729,26860,6314
8600000US12732,12732,ZCTA5 12732,39208,16427
8600000US12733,12733,ZCTA5 12733,8630,2233
8600000US12734,12734,ZCTA5 12734,25562,4876
8600000US12736,12736,ZCTA5 12736,21916,13102
8600000US12737,12737,ZCTA5 12737,29035,3723
8600000US12738,12738,ZCTA5 12738,22910,8578
8600000US12740,12740,ZCTA5 12740,32641,5278
8600000US12741,12741,ZCTA5 12741,30730,5636
8600000US12742,12742,ZCTA5 12742,23471,10820
8600000US12743,12743,ZCTA5 12743,30809,13557
8600000US12745,12745,ZCTA5 12745,37695,14565
8600000US12746,12746,ZCTA5 12746,31616,4820
8600000US12747,12747,ZCTA5 12747,28779,4288
8600000US12748,12748,ZCTA5 12748,37067,12207
8600000US12749,12749,ZCTA5 12749,34753,11902
8600000US12750,12750,ZCTA5 12750,30522,8132
8600000US12751,12751,ZCTA5 12751,14174,3200
8600000US12752,12752,ZCTA5 12752,30233,8329
8600000US12754,12754,ZCTA5 12754,25049,4450
8600000US12758,12758,ZCTA5 12758,30516,8360
8600000US12759,12759,ZCTA5 12759,17249,6828
8600000US12760,12760,ZCTA5 12760,35547,8524
8600000US12762,12762,ZCTA5 12762,19570,7926
8600000US12763,12763,ZCTA5 12763,24320,6921
8600000US12764,12764,ZCTA5 12764,33210,4740
8600000US12765,12765,ZCTA5 12765,30497,5863
8600000US12766,12766,ZCTA5 12766,30327,7077
8600000US12767,12767,ZCTA5 12767,34841,9776
8600000US12768,12768,ZCTA5 12768,34064,5104
8600000US12769,12769,ZCTA5 12769,41865,7817
8600000US12770,12770,ZCTA5 12770,27351,6064
8600000US12771,12771,ZCTA5 12771,29665,2933
8600000US12775,12775,ZCTA5 12775,39554,3981
8600000US12776,12776,ZCTA5 12776,37656,9056
8600000US12777,12777,ZCTA5 12777,49940,9771
8600000US12778,12778,ZCTA5 12778,45164,18787
8600000US12779,12779,ZCTA5 12779,16373,4054
8600000US12780,12780,ZCTA5 12780,24108,3865
8600000US12781,12781,ZCTA5 12781,21670,16289
8600000US12783,12783,ZCTA5 12783,23503,3682
8600000US12784,12784,ZCTA5 12784,10183,5342
8600000US12785,12785,ZCTA5 12785,34605,8355
8600000US12786,12786,ZCTA5 12786,48390,17568
8600000US12787,12787,ZCTA5 12787,27598,7938
8600000US12788,12788,ZCTA5 12788,19874,3246
8600000US12789,12789,ZCTA5 12789,29466,4882
8600000US12790,12790,ZCTA5 12790,31881,3114
8600000US12791,12791,ZCTA5 12791,29574,6144
8600000US12792,12792,ZCTA5 12792,17767,9308
8600000US12801,12801,ZCTA5 12801,28645,2049
8600000US12803,12803,ZCTA5 12803,29568,2051
8600000US12804,12804,ZCTA5 12804,37107,2210
8600000US12808,12808,ZCTA5 12808,41645,8323
8600000US12809,12809,ZCTA5 12809,27876,3624
8600000US12810,12810,ZCTA5 12810,26083,2679
8600000US12812,12812,ZCTA5 12812,23775,10847
8600000US12814,12814,ZCTA5 12814,36066,9441
8600000US12815,12815,ZCTA5 12815,33697,4199
8600000US12816,12816,ZCTA5 12816,29762,1818
8600000US12817,12817,ZCTA5 12817,33168,3316
8600000US12819,12819,ZCTA5 12819,28099,4853
8600000US12821,12821,ZCTA5 12821,4063,1188
8600000US12822,12822,ZCTA5 12822,24642,1520
8600000US12823,12823,ZCTA5 12823,20304,8122
8600000US12824,12824,ZCTA5 12824,46475,8487
8600000US12827,12827,ZCTA5 12827,27248,2374
8600000US12828,12828,ZCTA5 12828,28804,2776
8600000US12831,12831,ZCTA5 12831,35736,2138
8600000US12832,12832,ZCTA5 12832,22171,1918
8600000US12833,12833,ZCTA5 12833,35867,3341
8600000US12834,12834,ZCTA5 12834,36639,4158
8600000US12835,12835,ZCTA5 12835,29212,2693
8600000US12836,12836,ZCTA5 12836,29927,3029
8600000US12837,12837,ZCTA5 12837,24627,3624
8600000US12838,12838,ZCTA5 12838,29793,5175
8600000US12839,12839,ZCTA5 12839,24367,1888
8600000US12841,12841,ZCTA5 12841,62278,29036
8600000US12842,12842,ZCTA5 12842,21488,3750
8600000US12843,12843,ZCTA5 12843,23053,6750
8600000US12844,12844,ZCTA5 12844,26659,6015
8600000US12845,12845,ZCTA5 12845,39097,4613
8600000US12846,12846,ZCTA5 12846,27417,3530
8600000US12847,12847,ZCTA5 12847,22074,5794
8600000US12849,12849,ZCTA5 12849,30300,11766
8600000US12850,12850,ZCTA5 12850,34501,4887
8600000US12851,12851,ZCTA5 12851,24532,4832
8600000US12852,12852,ZCTA5 12852,29386,4449
8600000US12853,12853,ZCTA5 12853,21324,3290
8600000US12855,12855,ZCTA5 12855,26740,3590
8600000US12856,12856,ZCTA5 12856,23787,8940
8600000US12857,12857,ZCTA5 12857,25156,5845
8600000US12858,12858,ZCTA5 12858,33303,11307
8600000US12859,12859,ZCTA5 12859,32629,3764
8600000US12860,12860,ZCTA5 12860,29139,10796
8600000US12861,12861,ZCTA5 12861,39650,8392
8600000US12863,12863,ZCTA5 12863,40279,4913
8600000US12864,12864,ZCTA5 12864,21593,10522
8600000US12865,12865,ZCTA5 12865,26418,2111
8600000US12866,12866,ZCTA5 12866,47910,3178
8600000US12870,12870,ZCTA5 12870,26274,5312
8600000US12871,12871,ZCTA5 12871,34002,6287
8600000US12872,12872,ZCTA5 12872,12933,7164
8600000US12873,12873,ZCTA5 12873,25903,3148
8600000US12874,12874,ZCTA5 12874,53741,13562
8600000US12878,12878,ZCTA5 12878,26330,3111
8600000US12883,12883,ZCTA5 12883,25865,2502
8600000US12884,12884,ZCTA5 12884,20115,3351
8600000US12885,12885,ZCTA5 12885,26599,3556
8600000US12886,12886,ZCTA5 12886,36599,13857
8600000US12887,12887,ZCTA5 12887,23021,1606
8600000US12901,12901,ZCTA5 12901,25464,993
8600000US12903,12903,ZCTA5 12903,36061,4683
8600000US12910,12910,ZCTA5 12910,19374,4503
8600000US12911,12911,ZCTA5 12911,28280,5202
8600000US12912,12912,ZCTA5 12912,28909,3610
8600000US12913,12913,ZCTA5 12913,32612,5975
8600000US12914,12914,ZCTA5 12914,21094,3971
8600000US12916,12916,ZCTA5 12916,33143,9846
8600000US12917,12917,ZCTA5 12917,27182,4703
8600000US12918,12918,ZCTA5 12918,27595,2921
8600000US12919,12919,ZCTA5 12919,20915,3679
8600000US12920,12920,ZCTA5 12920,29896,5302
8600000US12921,12921,ZCTA5 12921,33344,4961
8600000US12922,12922,ZCTA5 12922,26520,9373
8600000US12923,12923,ZCTA5 12923,25060,4295
8600000US12924,12924,ZCTA5 12924,26105,10045
8600000US12926,12926,ZCTA5 12926,25805,2238
8600000US12927,12927,ZCTA5 12927,28944,6745
8600000US12928,12928,ZCTA5 12928,26732,3548
8600000US12929,12929,ZCTA5 12929,4284,1108
8600000US12930,12930,ZCTA5 12930,21265,3892
8600000US12932,12932,ZCTA5 12932,28086,4315
8600000US12933,12933,ZCTA5 12933,27346,16738
8600000US12934,12934,ZCTA5 12934,22055,2786
8600000US12935,12935,ZCTA5 12935,25148,3160
8600000US12936,12936,ZCTA5 12936,35147,5496
8600000US12937,12937,ZCTA5 12937,19378,3358
8600000US12939,12939,ZCTA5 12939,32674,6037
8600000US12941,12941,ZCTA5 12941,29609,2932
8600000US12942,12942,ZCTA5 12942,40873,7763
8600000US12943,12943,ZCTA5 12943,25297,4765
8600000US12944,12944,ZCTA5 12944,25799,2907
8600000US12945,12945,ZCTA5 12945,26405,8642
8600000US12946,12946,ZCTA5 12946,32702,4162
8600000US12950,12950,ZCTA5 12950,27570,3763
8600000US12952,12952,ZCTA5 12952,16954,6491
8600000US12953,12953,ZCTA5 12953,19290,1713
8600000US12955,12955,ZCTA5 12955,34864,15580
8600000US12956,12956,ZCTA5 12956,21414,5748
8600000US12957,12957,ZCTA5 12957,19511,6056
8600000US12958,12958,ZCTA5 12958,30256,8031
8600000US12959,12959,ZCTA5 12959,21674,5333
8600000US12960,12960,ZCTA5 12960,29485,3209
8600000US12961,12961,ZCTA5 12961,16676,5022
8600000US12962,12962,ZCTA5 12962,33424,2635
8600000US12964,12964,ZCTA5 12964,37974,12548
8600000US12965,12965,ZCTA5 12965,19171,4147
8600000US12966,12966,ZCTA5 12966,21742,3516
8600000US12967,12967,ZCTA5 12967,19465,5131
8600000US12969,12969,ZCTA5 12969,23927,4548
8600000US12970,12970,ZCTA5 12970,13544,2331
8600000US12972,12972,ZCTA5 12972,32556,3953
8600000US12973,12973,ZCTA5 12973,27492,6193
8600000US12974,12974,ZCTA5 12974,29379,4422
8600000US12975,12975,ZCTA5 12975,36992,10312
8600000US12976,12976,ZCTA5 12976,38664,8482
8600000US12977,12977,ZCTA5 12977,7418,3277
8600000US12978,12978,ZCTA5 12978,19966,13368
8600000US12979,12979,ZCTA5 12979,31079,4018
8600000US12980,12980,ZCTA5 12980,21082,3139
8600000US12981,12981,ZCTA5 12981,29258,4102
8600000US12983,12983,ZCTA5 12983,31517,1890
8600000US12985,12985,ZCTA5 12985,20403,5803
8600000US12986,12986,ZCTA5 12986,30217,3195
8600000US12987,12987,ZCTA5 12987,31214,8728
8600000US12989,12989,ZCTA5 12989,33711,3884
8600000US12992,12992,ZCTA5 12992,28269,3795
8600000US12993,12993,ZCTA5 12993,31007,5925
8600000US12996,12996,ZCTA5 12996,34662,9252
8600000US12997,12997,ZCTA5 12997,31332,3780
8600000US12998,12998,ZCTA5 12998,26807,7223
8600000US13020,13020,ZCTA5 13020,33898,13153
8600000US13021,13021,ZCTA5 13021,28927,961
8600000US13024,13024,ZCTA5 13024,3378,2929
8600000US13026,13026,ZCTA5 13026,29792,3752
8600000US13027,13027,ZCTA5 13027,36001,1355
8600000US13028,13028,ZCTA5 13028,32372,11304
8600000US13029,13029,ZCTA5 13029,35068,4705
8600000US13030,13030,ZCTA5 13030,31266,3807
8600000US13031,13031,ZCTA5 13031,36180,1797
8600000US13032,13032,ZCTA5 13032,28051,1842
8600000US13033,13033,ZCTA5 13033,28159,2597
8600000US13034,13034,ZCTA5 13034,32582,3279
8600000US13035,13035,ZCTA5 13035,38814,3486
8600000US13036,13036,ZCTA5 13036,27582,2073
8600000US13037,13037,ZCTA5 13037,31612,2445
8600000US13039,13039,ZCTA5 13039,36870,1557
8600000US13040,13040,ZCTA5 13040,24891,1559
8600000US13041,13041,ZCTA5 13041,35174,2355
8600000US13042,13042,ZCTA5 13042,22273,4459
8600000US13044,13044,ZCTA5 13044,31304,3306
8600000US13045,13045,ZCTA5 13045,25348,1407
8600000US13051,13051,ZCTA5 13051,20409,23168
8600000US13052,13052,ZCTA5 13052,24007,3228
8600000US13053,13053,ZCTA5 13053,34499,6217
8600000US13054,13054,ZCTA5 13054,21879,4700
8600000US13057,13057,ZCTA5 13057,31686,1938
8600000US13060,13060,ZCTA5 13060,29100,3640
8600000US13061,13061,ZCTA5 13061,31991,4191
8600000US13062,13062,ZCTA5 13062,18924,19214
8600000US13063,13063,ZCTA5 13063,34232,4292
8600000US13064,13064,ZCTA5 13064,129460,71174
8600000US13066,13066,ZCTA5 13066,52702,4167
8600000US13068,13068,ZCTA5 13068,28112,3263
8600000US13069,13069,ZCTA5 13069,24424,2592
8600000US13071,13071,ZCTA5 13071,30807,3660
8600000US13072,13072,ZCTA5 13072,24670,3996
8600000US13073,13073,ZCTA5 13073,30841,3734
8600000US13074,13074,ZCTA5 13074,22661,1453
8600000US13076,13076,ZCTA5 13076,29511,4568
8600000US13077,13077,ZCTA5 13077,29565,4310
8600000US13078,13078,ZCTA5 13078,46598,4879
8600000US13080,13080,ZCTA5 13080,31523,4654
8600000US13081,13081,ZCTA5 13081,41657,6998
8600000US13082,13082,ZCTA5 13082,30870,2669
8600000US13083,13083,ZCTA5 13083,25802,2822
8600000US13084,13084,ZCTA5 13084,32195,3887
8600000US13087,13087,ZCTA5 13087,56422,21264
8600000US13088,13088,ZCTA5 13088,32212,1576
8600000US13090,13090,ZCTA5 13090,34937,1913
8600000US13092,13092,ZCTA5 13092,29061,3103
8600000US13101,13101,ZCTA5 13101,25761,2101
8600000US13103,13103,ZCTA5 13103,24508,15211
8600000US13104,13104,ZCTA5 13104,51714,4016
8600000US13108,13108,ZCTA5 13108,37563,4269
8600000US13110,13110,ZCTA5 13110,38560,3001
