Id,Id2,Geography,Total; Estimate; All households,Total; Margin of Error; All households,Mean income (dollars); Estimate; All households,Mean income (dollars); Margin of Error; All households,Total; Estimate; All households - With earnings,Total; Margin of Error; All households - With earnings,Mean income (dollars); Estimate; All households - With earnings,Mean income (dollars); Margin of Error; All households - With earnings,"Total; Estimate; All households - With interest, dividends, or net rental income","Total; Margin of Error; All households - With interest, dividends, or net rental income","Mean income (dollars); Estimate; All households - With interest, dividends, or net rental income","Mean income (dollars); Margin of Error; All households - With interest, dividends, or net rental income",Total; Estimate; All households - With Social Security income,Total; Margin of Error; All households - With Social Security income,Mean income (dollars); Estimate; All households - With Social Security income,Mean income (dollars); Margin of Error; All households - With Social Security income,Total; Estimate; All households - With Supplemental Security Income (SSI),Total; Margin of Error; All households - With Supplemental Security Income (SSI),Mean income (dollars); Estimate; All households - With Supplemental Security Income (SSI),Mean income (dollars); Margin of Error; All households - With Supplemental Security Income (SSI),Total; Estimate; All households - With cash public assistance income,Total; Margin of Error; All households - With cash public assistance income,Mean income (dollars); Estimate; All households - With cash public assistance income,Mean income (dollars); Margin of Error; All households - With cash public assistance income,Total; Estimate; All households - With retirement income,Total; Margin of Error; All households - With retirement income,Mean income (dollars); Estimate; All households - With retirement income,Mean income (dollars); Margin of Error; All households - With retirement income,Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families,Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families,Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families,Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families,Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - No workers,Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - No workers,Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - No workers,Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - No workers,Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 1 worker,Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 1 worker,Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 1 worker,Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 1 worker,"Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, husband and wife worked","Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, husband and wife worked","Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, husband and wife worked","Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, husband and wife worked","Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, other","Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, other","Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, other","Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, other","Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, husband and wife worked","Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, husband and wife worked","Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, husband and wife worked","Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, husband and wife worked","Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, other","Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, other","Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, other","Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, other",Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - White,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - White,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - White,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - White,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Black or African American,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Black or African American,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Black or African American,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Black or African American,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - American Indian and Alaska Native,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - American Indian and Alaska Native,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - American Indian and Alaska Native,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - American Indian and Alaska Native,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Asian,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Asian,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Asian,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Asian,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Native Hawaiian and Other Pacific Islander,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Native Hawaiian and Other Pacific Islander,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Some other race,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Some other race,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Some other race,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Some other race,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - Two or more races,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - Two or more races,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - Two or more races,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Mean income (dollars); Estimate; Hispanic or Latino origin (of any race),Mean income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Mean income (dollars); Estimate; White alone, not Hispanic or Latino","Mean income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Mean income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Mean income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Mean income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Mean income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Individual income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Individual income in the past 12 months,Mean income (dollars); Estimate; PERCENT IMPUTED - Individual income in the past 12 months,Mean income (dollars); Margin of Error; PERCENT IMPUTED - Individual income in the past 12 months
8600000US10595,10595,ZCTA5 10595,2232,144,127967,11150,81.7,4.1,132467,13593,31.0,4.7,14387,4665,31.9,3.5,22616,2178,1.5,1.3,7245,1160,1.0,1.1,N,N,17.8,3.7,37408,6247,1639,130,149980,14665,7.5,3.3,78039,19489,27.2,6.5,131945,29005,33.2,7.1,161517,21290,7.9,4.4,114732,22870,19.5,4.6,209636,43462,4.7,3.0,100214,32637,8369,638,36456,3878,76.5,5.3,41399,4611,8.9,3.5,5954,2840,0.1,0.2,-,**,9.9,3.2,34017,8689,0.0,0.4,-,**,1.5,1.0,19086,11867,3.1,1.6,19414,12161,13.4,3.5,20523,4447,66.2,5.8,44380,5074,37.1,(X),(X),(X),34.4,(X),(X),(X),21.7,(X),(X),(X)
8600000US10596,10596,ZCTA5 10596,620,108,68625,11091,81.3,10.8,64217,11156,12.3,7.7,2883,2836,30.0,12.7,20014,2773,5.2,5.8,N,N,0.0,4.7,-,**,20.5,10.7,24371,8921,454,112,75560,14936,13.2,9.9,N,N,35.5,12.2,N,N,31.5,13.5,N,N,6.2,6.6,N,N,8.8,7.4,N,N,4.8,6.0,N,N,1657,303,26550,5358,77.3,10.3,30306,6937,1.9,2.2,N,N,0.0,1.8,-,**,4.7,4.2,N,N,0.0,1.8,-,**,10.7,9.8,10655,5181,5.4,4.4,N,N,18.8,11.8,12863,4477,71.6,11.2,31619,7340,18.2,(X),(X),(X),24.9,(X),(X),(X),12.0,(X),(X),(X)
8600000US10597,10597,ZCTA5 10597,326,95,263442,82426,78.8,16.2,217686,101123,86.8,13.1,72634,36804,42.3,16.6,30078,6826,0.0,8.8,-,**,0.0,8.8,-,**,16.6,13.3,96756,58888,266,94,264774,90529,17.3,14.2,N,N,22.2,14.4,N,N,28.9,18.0,N,N,13.9,18.7,N,N,17.7,24.4,N,N,0.0,10.7,N,N,1058,487,82436,40599,99.1,1.6,83181,41256,0.0,2.8,-,**,0.0,2.8,-,**,0.9,1.6,N,N,0.0,2.8,-,**,0.0,2.8,-,**,0.0,2.8,-,**,9.9,12.0,N,N,89.1,11.7,92160,35364,22.4,(X),(X),(X),24.8,(X),(X),(X),13.5,(X),(X),(X)
8600000US10598,10598,ZCTA5 10598,10378,336,141238,11873,79.4,2.3,149726,13566,37.2,2.9,12006,5567,33.9,2.5,22019,1371,2.7,1.1,10096,2578,0.6,0.4,2988,1968,24.8,2.3,33628,4185,8041,302,161944,14825,12.4,2.3,72233,12329,25.6,3.5,116586,12047,38.3,3.6,208151,35579,7.7,1.9,129459,16417,14.1,2.3,212183,21544,1.9,0.9,182878,30669,30030,803,49734,4193,89.3,1.9,51024,4549,3.2,1.3,49025,18148,0.3,0.3,36680,14607,4.8,1.0,44203,7609,0.0,0.1,-,**,1.1,0.6,27701,12252,1.3,0.5,N,N,9.5,1.4,36136,5724,81.2,2.4,52286,4861,27.4,(X),(X),(X),26.9,(X),(X),(X),19.4,(X),(X),(X)
8600000US10601,10601,ZCTA5 10601,5327,300,112517,14016,79.2,3.2,117716,14391,20.0,3.2,50872,21094,27.4,3.3,17571,1575,3.6,1.7,8119,1408,2.3,1.1,4058,1614,13.7,2.9,21838,4817,2414,232,136630,28820,7.5,2.9,68587,28290,39.4,7.4,143740,71291,37.2,7.5,160230,24929,6.7,2.5,89166,27851,7.6,4.7,98059,29898,1.7,1.7,111985,77822,11787,868,52004,7353,48.1,4.7,76695,13214,22.0,4.5,25374,8642,0.2,0.3,-,**,10.5,2.7,61620,11410,0.0,0.3,-,**,15.9,5.1,15588,4540,3.3,1.1,16988,7299,25.5,5.1,20504,4696,39.2,3.8,87333,14938,30.9,(X),(X),(X),32.4,(X),(X),(X),27.9,(X),(X),(X)
8600000US10603,10603,ZCTA5 10603,6729,234,118545,11074,85.1,2.6,120423,12261,23.6,3.2,15079,6698,24.0,2.8,20475,1399,2.7,1.5,10442,3449,2.3,1.1,2745,936,18.2,2.5,34488,7197,4358,253,130915,12199,9.1,2.6,76321,20799,31.4,5.2,120561,29211,26.3,4.3,171756,22035,14.6,4.2,82714,10278,13.4,3.6,175838,22655,5.3,2.3,102123,12220,17223,854,47696,4265,55.4,3.7,56344,5960,25.2,3.0,39678,9915,1.0,0.7,26187,20626,5.3,1.5,57703,12644,0.4,0.5,N,N,8.4,2.8,22409,5139,4.4,2.5,25281,10218,22.2,3.6,31210,8239,45.1,4.1,62298,7169,32.7,(X),(X),(X),36.7,(X),(X),(X),25.0,(X),(X),(X)
8600000US10604,10604,ZCTA5 10604,3852,201,144359,20276,83.7,4.3,136658,15916,28.1,4.4,66118,35098,29.7,4.8,19434,1948,5.6,2.5,9463,2497,3.6,2.3,4683,1796,20.0,4.4,19207,4296,3024,248,150604,23350,8.6,3.5,39235,12766,34.4,6.2,167188,58553,25.0,5.0,216304,46070,14.9,4.6,89530,20015,10.4,3.5,149147,18031,6.6,3.6,101710,17312,11808,738,48645,6617,79.8,5.4,53865,8857,3.8,1.2,15144,4023,0.0,0.3,-,**,5.7,2.3,54361,30420,0.0,0.3,-,**,8.9,4.8,20332,4863,1.9,1.5,11235,14554,30.3,5.1,17939,3215,59.8,5.0,65906,11133,34.3,(X),(X),(X),36.7,(X),(X),(X),21.6,(X),(X),(X)
8600000US10605,10605,ZCTA5 10605,6777,266,146944,10079,78.2,2.8,147952,12229,36.1,3.0,35646,7185,32.6,2.9,24437,1657,3.7,1.5,8662,1949,1.1,0.8,5134,4955,21.1,2.7,40761,6294,4358,270,184437,13971,11.0,2.3,133872,35074,29.4,4.1,175553,33578,34.4,4.2,225590,22726,8.1,2.5,110972,29749,12.1,2.5,210859,27951,5.0,2.6,119267,49607,18118,775,56479,4274,75.6,3.6,64835,5455,6.4,1.5,43932,14872,0.1,0.1,N,N,3.8,1.4,51269,11208,0.0,0.2,-,**,9.2,3.0,19824,5511,4.8,2.4,16940,7567,23.8,3.3,25788,4210,64.2,3.4,70249,5868,29.6,(X),(X),(X),34.4,(X),(X),(X),24.7,(X),(X),(X)
8600000US10606,10606,ZCTA5 10606,5604,254,102720,9866,83.2,3.4,109231,11398,19.8,2.5,14292,4442,25.6,3.1,17898,1410,4.3,2.0,6503,531,1.5,1.1,4863,4146,13.3,2.6,25464,5606,3825,245,118885,13322,9.4,3.1,44527,12834,32.9,6.1,107891,35514,27.3,3.8,161226,24557,9.8,3.1,95174,16211,13.5,3.9,147899,21171,7.1,2.9,83468,17947,17489,1035,34573,3119,54.1,5.8,43117,6399,14.1,2.4,29540,4469,2.6,1.9,12343,4270,7.6,2.7,46196,9604,0.0,0.2,-,**,14.3,4.6,14837,2953,7.3,3.3,15312,6826,50.1,4.3,15453,1668,26.3,2.8,70143,10958,35.7,(X),(X),(X),37.5,(X),(X),(X),28.8,(X),(X),(X)
8600000US10607,10607,ZCTA5 10607,2079,170,154160,12708,83.2,4.4,156831,13969,31.0,5.3,26973,10200,34.6,5.2,19797,2197,3.8,2.4,9125,3147,0.5,0.5,N,N,21.7,4.7,31308,7671,1642,166,170393,15858,10.8,4.5,67952,26269,18.8,4.3,121803,21209,39.4,6.6,205460,29332,9.8,4.3,153009,50692,17.8,5.0,219660,42809,3.4,2.5,150238,42467,6307,761,52445,4901,47.2,5.6,54698,6212,28.0,5.5,53028,9118,1.0,1.5,N,N,14.1,4.3,66201,14443,0.0,0.5,-,**,5.5,5.4,18132,13027,4.0,2.1,29131,10038,23.5,6.6,30190,7565,34.8,4.6,61731,7866,28.7,(X),(X),(X),29.4,(X),(X),(X),24.6,(X),(X),(X)
8600000US10701,10701,ZCTA5 10701,21624,538,62123,2867,72.1,2.0,71047,3787,11.9,1.3,12783,4731,26.7,1.7,17015,745,8.2,1.0,8308,840,7.3,1.2,3584,710,12.4,1.3,23279,1952,13236,552,70489,4181,18.5,2.1,21295,3120,37.4,3.1,50301,4239,18.5,2.2,111952,9921,13.5,2.3,80953,13263,5.5,1.2,131800,11090,6.6,1.5,133582,23517,59884,1699,23548,1099,52.5,2.8,26932,1745,26.3,2.2,21477,1983,0.5,0.3,27776,11655,3.3,0.9,22719,5175,0.0,0.1,-,**,14.2,1.6,15822,2528,3.2,1.1,19514,7656,42.5,2.1,16973,1393,29.0,1.9,34462,2634,32.8,(X),(X),(X),35.5,(X),(X),(X),25.6,(X),(X),(X)
8600000US10703,10703,ZCTA5 10703,6988,262,71365,4578,74.2,3.6,75556,5052,16.3,2.5,10226,3154,35.8,3.6,17661,1309,6.0,2.4,6341,1033,4.2,2.0,3802,4082,20.9,3.2,23530,4394,4921,294,85187,6023,13.6,3.6,25408,5994,37.5,5.5,73703,9620,22.5,5.1,109974,10353,14.9,3.8,90706,13810,7.1,2.0,154023,13388,4.4,2.3,112273,28122,20856,1109,25156,1570,56.0,5.3,26900,2680,17.8,3.4,23307,3607,0.6,0.6,14785,13134,7.0,1.8,31292,6096,0.0,0.1,-,**,15.7,4.2,21489,4157,2.9,1.4,9899,5529,37.7,3.9,19734,2484,37.0,3.8,31379,3578,31.6,(X),(X),(X),32.2,(X),(X),(X),24.4,(X),(X),(X)
8600000US10704,10704,ZCTA5 10704,12307,312,82446,4256,79.9,2.0,83438,4546,21.6,2.3,11492,3466,30.8,2.1,20640,920,4.3,1.2,8166,1364,0.9,0.4,6340,3243,18.4,2.0,24030,3137,7775,319,95914,5941,13.3,2.1,48908,8413,34.5,3.5,70754,7152,26.5,3.0,117198,7692,12.3,2.4,113135,15095,9.3,2.3,148228,16212,4.1,1.4,152239,40107,31321,991,33884,1757,70.6,3.0,36336,1751,9.1,1.8,34805,4280,0.0,0.1,N,N,6.8,1.9,29476,7326,0.1,0.1,N,N,10.7,2.5,24558,5374,2.6,0.9,16150,8864,23.9,2.3,28782,3329,60.2,2.9,37012,1983,32.8,(X),(X),(X),33.4,(X),(X),(X),27.3,(X),(X),(X)
8600000US10705,10705,ZCTA5 10705,13572,345,67600,5026,74.9,2.8,74721,5756,12.0,1.8,13735,5258,27.7,2.2,14766,962,9.1,1.8,9653,1618,6.1,2.0,2835,574,13.4,1.6,28665,3636,9381,361,78102,6532,15.3,2.8,25906,5542,38.7,4.5,51125,6540,16.9,2.7,135781,24933,14.9,3.0,82787,13453,8.7,2.1,144589,15643,5.4,1.6,118234,16865,40392,1444,23794,1781,44.6,3.6,28633,3185,17.9,2.0,21577,3069,0.0,0.1,-,**,8.0,2.0,28011,7520,0.0,0.1,-,**,25.1,3.3,16386,2393,4.4,1.4,18406,4968,52.3,3.0,18099,2071,24.2,2.0,36965,3333,43.7,(X),(X),(X),42.1,(X),(X),(X),31.5,(X),(X),(X)
8600000US10706,10706,ZCTA5 10706,3268,162,177937,14924,82.6,3.3,179475,15925,45.8,4.8,25577,6332,31.7,3.3,24381,2167,0.6,0.7,N,N,1.0,0.8,4806,5932,19.2,2.7,47149,9726,2293,131,221356,18275,7.1,2.9,106352,33991,30.4,5.4,192186,35601,44.3,5.5,236005,24997,3.0,1.8,234574,117561,13.1,3.7,307772,61980,2.1,1.3,163582,63177,8713,239,67555,5218,88.4,3.6,70204,5979,3.7,2.0,50147,26684,0.0,0.3,-,**,3.8,1.6,78636,33230,0.0,0.3,-,**,1.0,0.9,12488,13733,3.1,1.8,15456,11516,7.1,3.2,43486,23353,83.1,4.5,71217,5834,26.3,(X),(X),(X),25.9,(X),(X),(X),21.2,(X),(X),(X)
8600000US10707,10707,ZCTA5 10707,4094,253,134174,16308,78.7,4.9,139878,18104,30.5,4.8,33153,22798,31.8,4.7,21730,1916,2.8,1.6,12016,4631,1.4,1.2,1269,1380,23.3,5.5,26226,4237,2598,192,151713,17595,12.1,4.2,116526,81456,27.8,6.1,129613,30378,33.7,6.6,193052,30659,10.8,4.6,111355,19805,10.1,3.6,160542,24754,5.5,4.5,150413,63839,10653,468,52798,6970,79.1,4.6,56128,8332,9.0,4.5,30769,7273,0.0,0.1,N,N,7.6,2.5,48852,10455,0.0,0.3,-,**,1.5,1.3,N,N,2.9,1.9,20591,15939,7.7,2.9,50218,19982,73.7,4.9,57550,8892,31.2,(X),(X),(X),34.1,(X),(X),(X),24.6,(X),(X),(X)
8600000US10708,10708,ZCTA5 10708,9175,254,160997,10290,79.3,2.5,163557,11475,34.2,2.8,43002,8217,35.1,2.7,21926,1388,1.8,0.9,14444,5233,0.8,0.6,7657,4680,21.5,2.5,34124,4726,5319,306,216093,16967,11.3,2.5,93477,21863,37.3,4.0,221922,33903,32.3,3.8,241942,22378,10.9,2.7,206222,50155,6.3,2.0,305088,74395,1.8,1.1,148963,62747,22178,731,67809,4485,86.3,2.6,72065,5141,5.2,1.5,33690,11027,0.1,0.2,N,N,4.0,1.1,60552,19294,0.0,0.1,-,**,2.1,1.3,22323,7641,2.2,0.9,42271,32093,12.2,2.0,34559,8371,77.6,2.7,75767,5630,26.6,(X),(X),(X),29.4,(X),(X),(X),23.3,(X),(X),(X)
8600000US10709,10709,ZCTA5 10709,3621,224,134250,13420,74.7,4.2,145381,14051,38.3,4.9,23266,8648,35.9,4.6,21809,1703,2.1,1.7,12006,5518,0.8,0.7,13140,9238,21.2,3.9,33781,10097,2431,189,165996,21046,13.2,3.4,67983,11577,29.2,5.7,134319,30621,38.4,6.8,215271,42740,7.5,3.1,107135,28041,10.0,3.0,223059,50718,1.8,1.2,277660,252557,9357,576,52758,5880,87.3,4.2,53089,5963,3.6,2.9,50742,50364,0.1,0.1,N,N,6.9,2.3,45481,13525,0.0,0.3,-,**,0.6,0.8,N,N,1.5,1.3,64383,56769,5.3,3.3,51010,33105,83.2,4.9,52787,6118,29.6,(X),(X),(X),31.5,(X),(X),(X),24.8,(X),(X),(X)
8600000US10710,10710,ZCTA5 10710,10204,267,101745,4400,78.6,2.3,106078,5354,22.1,2.3,12938,2643,36.5,2.5,19386,851,3.0,0.9,7676,1151,1.3,0.7,4338,1756,23.2,2.1,26565,3638,7224,313,113283,5438,13.4,2.0,50709,5565,32.6,3.0,86068,7886,28.6,3.4,149289,9098,9.0,1.9,120426,23819,12.1,2.0,165139,17991,4.3,1.5,113325,23149,27628,904,38869,1980,62.3,3.1,38906,2236,13.3,1.7,50872,11212,0.1,0.1,49287,26230,13.4,1.8,35495,4605,0.0,0.1,-,**,7.5,1.9,30619,5784,3.4,1.0,22292,8456,22.2,1.8,32778,3535,50.5,2.7,39866,2453,28.8,(X),(X),(X),28.6,(X),(X),(X),22.3,(X),(X),(X)
8600000US10801,10801,ZCTA5 10801,14179,409,80484,4206,79.3,1.9,85246,4110,15.6,1.7,20402,10003,26.3,2.0,17459,849,5.6,1.4,9405,1057,2.3,0.8,3704,1406,12.5,1.7,25797,5620,9651,355,91892,5478,10.3,2.0,42446,8674,32.5,3.5,61235,10410,24.7,2.7,128598,10081,16.6,2.7,85594,17516,11.1,2.0,142321,11795,4.8,1.3,123390,19529,41577,869,28675,1462,53.6,2.5,33373,2511,24.7,2.4,26201,2205,0.1,0.1,N,N,4.9,1.0,35097,5338,0.0,0.1,N,N,12.8,2.0,14570,2068,3.9,0.9,18052,4203,35.8,2.4,17755,2346,32.4,1.7,42258,3119,32.5,(X),(X),(X),37.1,(X),(X),(X),27.5,(X),(X),(X)
8600000US10803,10803,ZCTA5 10803,3899,126,240089,21969,86.4,2.3,245097,24144,39.8,4.0,33808,12004,28.6,2.8,23823,2158,1.7,1.0,8036,1086,0.8,0.6,8563,4526,18.7,2.8,36389,7300,3282,121,270390,26653,8.2,2.2,91849,25988,27.1,4.2,260875,55672,40.3,4.7,319675,46081,11.5,2.9,285284,88570,8.9,2.2,261256,58773,3.9,2.7,176720,19288,12560,30,76495,6613,76.3,3.8,86639,8777,9.4,2.7,38736,9990,0.0,0.2,-,**,7.3,2.5,53209,15525,0.0,0.2,-,**,3.2,1.8,36426,8881,3.9,1.4,44723,34290,11.2,2.3,37600,7078,69.6,3.9,91012,9459,31.2,(X),(X),(X),31.4,(X),(X),(X),23.7,(X),(X),(X)
8600000US10804,10804,ZCTA5 10804,5053,185,225824,15027,84.2,3.4,225401,17609,44.0,4.2,35485,9316,34.9,3.5,23650,1716,2.2,1.0,10083,3426,0.5,0.5,N,N,20.7,3.3,45991,9249,4027,221,256397,17600,9.0,2.6,90733,23095,25.9,3.8,241383,34734,45.7,4.8,294320,28553,7.3,2.7,253245,113311,9.6,2.9,286034,59939,2.5,1.2,209783,30220,14795,808,78531,5224,85.3,2.6,82913,6231,7.1,1.8,59073,14762,0.2,0.2,N,N,4.6,1.4,62606,18768,0.0,0.2,-,**,0.5,0.3,37871,39686,2.3,1.2,18625,11868,6.6,2.2,50886,12854,80.3,3.4,84243,6676,35.0,(X),(X),(X),34.5,(X),(X),(X),26.2,(X),(X),(X)
8600000US10805,10805,ZCTA5 10805,7740,310,76844,5889,78.7,2.7,76222,4788,16.6,3.0,39068,27672,29.3,2.8,18815,1405,5.7,1.9,8465,1480,3.1,1.6,2540,1610,16.1,2.8,21834,4341,4503,291,90035,9096,9.5,2.5,110976,77713,42.1,5.3,65614,7405,22.7,5.5,122458,15358,15.1,4.1,83061,11151,5.8,2.6,110712,32571,4.9,2.4,106969,24194,18799,779,32948,2596,63.5,4.6,37010,3909,17.6,3.0,29944,4366,0.3,0.3,51326,34358,2.6,1.1,40827,13215,0.0,0.2,-,**,11.9,3.6,19914,4741,4.2,2.2,15081,10431,34.5,3.4,23434,2581,43.1,4.0,42310,5124,33.8,(X),(X),(X),36.2,(X),(X),(X),28.0,(X),(X),(X)
8600000US10901,10901,ZCTA5 10901,8659,328,119279,7192,76.6,2.6,128143,8568,29.5,3.2,16515,3462,37.8,2.6,20410,1125,3.2,1.0,10357,2345,1.3,0.8,5858,4135,23.1,2.5,29167,4126,5703,289,147607,10331,11.5,2.0,65414,10007,28.8,3.5,120388,19860,34.3,3.5,180367,24071,7.7,2.1,112686,14397,12.6,2.3,220478,35043,5.1,2.1,138672,32681,23235,837,45836,2896,79.1,3.4,49918,3578,6.5,2.0,32778,6579,0.1,0.1,23583,3063,3.8,1.1,33948,8264,0.0,0.1,-,**,8.0,2.6,28505,7835,2.6,0.9,25188,9009,13.8,2.8,27339,5425,73.7,3.4,51172,3879,32.1,(X),(X),(X),32.7,(X),(X),(X),27.8,(X),(X),(X)
