Id,Id2,Geography,Total; Estimate; All households,Total; Margin of Error; All households,Mean income (dollars); Estimate; All households,Mean income (dollars); Margin of Error; All households,Total; Estimate; All households - With earnings,Total; Margin of Error; All households - With earnings,Mean income (dollars); Estimate; All households - With earnings,Mean income (dollars); Margin of Error; All households - With earnings,"Total; Estimate; All households - With interest, dividends, or net rental income","Total; Margin of Error; All households - With interest, dividends, or net rental income","Mean income (dollars); Estimate; All households - With interest, dividends, or net rental income","Mean income (dollars); Margin of Error; All households - With interest, dividends, or net rental income",Total; Estimate; All households - With Social Security income,Total; Margin of Error; All households - With Social Security income,Mean income (dollars); Estimate; All households - With Social Security income,Mean income (dollars); Margin of Error; All households - With Social Security income,Total; Estimate; All households - With Supplemental Security Income (SSI),Total; Margin of Error; All households - With Supplemental Security Income (SSI),Mean income (dollars); Estimate; All households - With Supplemental Security Income (SSI),Mean income (dollars); Margin of Error; All households - With Supplemental Security Income (SSI),Total; Estimate; All households - With cash public assistance income,Total; Margin of Error; All households - With cash public assistance income,Mean income (dollars); Estimate; All households - With cash public assistance income,Mean income (dollars); Margin of Error; All households - With cash public assistance income,Total; Estimate; All households - With retirement income,Total; Margin of Error; All households - With retirement income,Mean income (dollars); Estimate; All households - With retirement income,Mean income (dollars); Margin of Error; All households - With retirement income,Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families,Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families,Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families,Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families,Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - No workers,Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - No workers,Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - No workers,Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - No workers,Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 1 worker,Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 1 worker,Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 1 worker,Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 1 worker,"Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, husband and wife worked","Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, husband and wife worked","Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, husband and wife worked","Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, husband and wife worked","Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, other","Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, other","Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, other","Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, other","Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, husband and wife worked","Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, husband and wife worked","Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, husband and wife worked","Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, husband and wife worked","Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, other","Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, other","Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, other","Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, other",Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - White,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - White,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - White,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - White,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Black or African American,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Black or African American,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Black or African American,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Black or African American,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - American Indian and Alaska Native,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - American Indian and Alaska Native,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - American Indian and Alaska Native,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - American Indian and Alaska Native,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Asian,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Asian,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Asian,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Asian,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Native Hawaiian and Other Pacific Islander,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Native Hawaiian and Other Pacific Islander,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Some other race,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Some other race,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Some other race,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Some other race,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - Two or more races,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - Two or more races,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - Two or more races,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Mean income (dollars); Estimate; Hispanic or Latino origin (of any race),Mean income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Mean income (dollars); Estimate; White alone, not Hispanic or Latino","Mean income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Mean income (dollars); Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Mean income (dollars); Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Total; Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Mean income (dollars); Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Mean income (dollars); Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Total; Estimate; PERCENT ALLOCATED - Individual income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Individual income in the past 12 months,Mean income (dollars); Estimate; PERCENT ALLOCATED - Individual income in the past 12 months,Mean income (dollars); Margin of Error; PERCENT ALLOCATED - Individual income in the past 12 months
8600000US11355,11355,ZCTA5 11355,27144,535,54563,1865,78.1,1.6,58861,2131,13.7,1.2,9891,2585,26.7,1.6,15044,710,8.9,1.1,7465,578,3.8,0.6,3747,972,9.4,1.0,18891,2579,19294,607,57060,2050,13.5,1.6,24152,3759,39.1,2.4,47863,3172,22.8,1.9,61125,4553,13.3,1.6,74198,6058,6.2,1.1,98451,12219,5.2,1.1,100550,10655,82028,2414,19277,722,12.6,0.9,29237,2375,3.4,0.9,26491,3217,0.4,0.2,32623,9902,73.7,1.8,17476,794,0.1,0.1,N,N,7.4,1.3,17808,3618,2.5,1.0,14532,3988,12.9,1.6,20266,2381,7.6,0.8,34002,3576,49.7,(X),(X),(X),50.9,(X),(X),(X),37.3,(X),(X),(X)
8600000US11356,11356,ZCTA5 11356,7549,257,75187,5429,84.7,2.3,74170,5463,21.3,3.1,15486,5331,23.5,2.9,16631,1736,4.4,1.3,7677,1295,3.7,1.7,2832,591,11.5,2.2,29238,6567,5834,317,80581,7158,10.3,2.6,40441,9385,35.1,5.1,64037,10510,24.2,4.0,92789,9853,13.9,3.6,84453,17378,8.7,2.2,135325,37296,7.7,2.6,102482,28462,24405,1313,24489,2092,35.4,3.8,30856,2273,2.0,1.2,21881,14691,0.7,0.8,22722,13540,31.8,4.7,24234,4958,0.2,0.3,N,N,26.6,4.8,17977,2808,3.3,1.4,13391,5384,38.7,4.8,18618,2506,24.7,2.8,34917,2572,48.9,(X),(X),(X),52.5,(X),(X),(X),35.3,(X),(X),(X)
8600000US11357,11357,ZCTA5 11357,14614,330,92293,4544,74.3,2.6,95517,5496,32.1,2.8,19252,3303,39.2,2.5,20446,961,3.1,0.9,9612,2358,1.0,0.5,5198,4100,20.7,2.1,26410,3363,10397,412,102182,4809,17.2,2.5,49626,6222,32.0,3.5,84260,6623,28.7,3.4,130123,9556,9.5,2.3,119268,20919,9.5,1.7,146169,15287,3.1,1.2,132131,20576,39259,1413,35391,1845,72.3,2.4,38212,2313,0.5,0.3,33386,15636,0.2,0.2,43371,24934,20.9,2.3,28850,3000,0.0,0.1,-,**,3.6,1.1,27493,3428,2.6,1.0,19888,7818,13.9,2.1,29453,5283,62.2,2.7,39468,2501,37.0,(X),(X),(X),41.1,(X),(X),(X),28.9,(X),(X),(X)
8600000US11358,11358,ZCTA5 11358,13006,313,87286,3311,79.4,1.7,89643,3500,24.5,1.7,14360,2221,30.6,1.7,19275,788,3.3,0.7,8205,1005,1.9,0.7,4538,1741,17.4,1.5,28735,2703,9685,362,96692,4362,15.0,1.7,43092,5446,31.5,3.0,77310,6009,26.6,3.1,121786,7255,12.1,2.1,100620,15349,9.5,1.4,155079,13347,5.3,1.2,123709,12896,37461,1119,31790,1201,43.7,2.2,39036,2003,1.2,0.5,37790,11105,0.2,0.1,48375,17216,44.8,2.3,26865,1811,0.0,0.1,-,**,7.6,1.4,21061,2651,2.6,0.7,22660,9488,16.7,2.0,25916,2969,35.9,2.0,41525,2265,45.7,(X),(X),(X),45.3,(X),(X),(X),34.6,(X),(X),(X)
8600000US11359,11359,ZCTA5 11359,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
8600000US11360,11360,ZCTA5 11360,8345,259,100007,6203,70.2,3.0,107833,8127,36.2,3.5,14744,3127,41.6,3.4,21898,1167,2.2,0.9,10040,1791,0.7,0.5,2602,884,21.9,2.7,37680,5502,5147,326,118117,7865,18.7,3.6,59078,7866,28.4,4.0,93434,14783,33.8,4.2,156620,12920,7.9,2.6,107668,25732,6.2,2.2,167721,22624,4.9,2.0,175398,41779,19309,1062,44323,2970,65.8,4.7,49648,3384,1.7,1.5,31434,5591,0.3,0.3,27998,26827,25.8,4.4,36639,5661,0.0,0.2,-,**,4.8,3.0,29805,7788,1.7,1.1,11022,9820,13.5,4.0,31007,5345,58.7,4.8,50960,3890,34.0,(X),(X),(X),34.5,(X),(X),(X),26.6,(X),(X),(X)
8600000US11361,11361,ZCTA5 11361,10420,242,95852,3328,83.3,1.8,97445,3649,28.0,2.4,13972,3356,27.6,2.1,19853,1067,2.2,0.7,10714,2561,1.6,0.5,4732,1886,14.4,1.7,27240,3246,7263,283,104635,4738,11.0,1.9,52586,12835,29.9,2.5,75574,5296,30.9,2.9,136817,10846,11.9,2.2,88169,8999,11.4,1.9,139367,10921,4.8,1.5,156985,25341,29322,1079,35517,1389,50.6,3.3,43140,2253,2.5,0.7,43527,11568,0.0,0.1,-,**,39.0,3.2,27954,2037,0.0,0.1,-,**,5.3,1.7,23962,6988,2.6,0.9,16560,5929,15.1,3.1,27919,5415,42.0,3.1,45805,2440,32.3,(X),(X),(X),33.9,(X),(X),(X),23.5,(X),(X),(X)
8600000US11362,11362,ZCTA5 11362,7035,228,97361,6915,77.0,3.9,101378,8418,34.9,4.1,13466,3407,34.8,3.6,20748,1578,2.2,1.1,7547,4079,0.1,0.1,N,N,19.2,3.7,31682,5789,4698,304,113548,9526,14.7,3.8,64559,15969,27.5,4.2,82371,12263,33.6,5.1,145147,18326,12.9,3.6,113171,18915,8.5,3.2,173160,24841,2.8,1.9,117882,42878,18198,957,38579,2673,51.5,5.1,44735,3148,2.4,2.3,20081,7135,0.0,0.2,-,**,40.7,5.6,33693,4622,0.0,0.2,-,**,2.2,1.6,16555,8694,3.2,2.5,30576,16774,9.7,3.0,25191,5103,44.5,4.1,47525,3164,29.6,(X),(X),(X),30.4,(X),(X),(X),25.1,(X),(X),(X)
8600000US11363,11363,ZCTA5 11363,2649,103,119527,14261,78.3,4.1,122644,16611,39.0,4.6,17898,7027,35.2,5.2,20114,1757,4.3,2.4,15398,5313,0.8,0.9,N,N,23.4,4.3,30525,4953,2023,143,135567,18534,13.4,4.8,53563,19769,34.2,5.7,125529,45269,28.6,6.9,175959,33316,8.3,3.4,121827,32145,10.4,3.2,182395,38188,5.1,3.3,118680,22163,7577,606,42714,5203,60.5,6.4,50554,7737,1.2,0.8,49159,22515,0.0,0.4,-,**,29.7,7.0,31276,7221,0.0,0.4,-,**,4.3,2.0,41538,18548,4.3,5.0,10642,13374,17.4,6.2,38357,19675,50.9,6.2,51517,7101,35.7,(X),(X),(X),38.5,(X),(X),(X),25.1,(X),(X),(X)
8600000US11364,11364,ZCTA5 11364,13226,232,91051,4204,79.0,2.2,95082,4901,27.4,2.6,11684,2019,32.6,2.3,18305,724,4.5,1.2,10012,1324,1.6,0.6,4080,1802,17.0,1.7,30722,3450,9097,370,103478,5369,11.8,1.9,45594,7284,32.5,2.9,80916,6628,34.2,3.1,131979,12258,9.1,1.8,93663,11859,8.2,1.8,157053,18736,4.2,1.2,124639,15811,35068,1115,35358,1599,41.7,2.3,42155,2593,2.9,1.3,37559,11415,0.1,0.1,-,**,50.7,2.8,30217,2168,0.2,0.2,N,N,1.9,0.7,42937,29268,2.5,1.0,21438,7930,8.4,1.7,36364,8871,36.2,2.2,42872,2817,38.9,(X),(X),(X),40.7,(X),(X),(X),29.9,(X),(X),(X)
8600000US11365,11365,ZCTA5 11365,15436,375,81340,5438,78.9,2.2,84413,6147,26.3,2.9,11187,2177,29.0,2.5,18292,1146,4.0,1.4,10157,1717,2.8,0.9,3827,1113,17.3,2.1,29167,7951,11331,466,90334,6579,11.9,2.1,40862,7314,33.9,3.6,63799,7544,27.8,3.0,119252,8273,11.8,2.5,80353,9020,9.3,2.0,166819,43100,5.4,1.6,107072,24552,44617,1934,29287,2066,35.8,3.4,40645,4414,5.9,1.9,25134,10354,0.5,0.5,N,N,44.5,3.9,23781,2135,0.0,0.1,-,**,9.7,3.1,20273,4752,3.7,1.4,18974,7595,18.9,3.3,20913,3198,28.3,2.8,44493,5152,47.5,(X),(X),(X),47.9,(X),(X),(X),36.3,(X),(X),(X)
8600000US11366,11366,ZCTA5 11366,4386,196,100212,6984,79.0,3.5,99824,7085,30.9,4.2,20684,8266,33.3,3.9,19525,1439,4.9,1.8,9758,2220,4.4,2.0,2824,897,16.9,2.9,39721,6020,3419,202,110565,7893,13.4,3.2,62153,13517,28.1,4.0,86392,12762,25.0,4.3,132183,14114,15.2,3.7,110119,22690,14.7,4.2,156926,26728,3.7,1.7,140884,24660,14042,946,32890,2632,46.7,4.6,40278,4073,5.2,2.3,21767,5184,0.0,0.2,-,**,42.4,4.9,28493,3146,0.0,0.2,-,**,2.5,1.7,24009,10963,3.3,2.1,9003,6981,8.7,3.0,31810,6482,41.7,4.3,40464,4549,46.5,(X),(X),(X),49.5,(X),(X),(X),35.1,(X),(X),(X)
8600000US11367,11367,ZCTA5 11367,14761,379,75557,3548,80.6,2.1,77146,3863,20.4,2.1,15901,4617,26.3,2.4,18173,1063,5.7,1.5,8922,1310,4.2,1.1,4791,2529,12.6,1.7,29633,6011,10477,486,85927,4043,9.4,2.0,38414,8240,37.5,3.7,63864,6050,28.0,3.1,120294,10607,12.9,2.2,72065,6612,8.0,1.7,132826,16879,4.4,1.7,112893,17622,42663,1699,27085,1156,57.2,2.8,29512,1841,9.1,1.5,27935,3781,0.2,0.2,66250,34591,24.9,2.6,22492,2644,0.0,0.1,-,**,4.4,1.5,21301,5136,4.1,1.5,23153,10587,16.1,2.2,23789,2583,47.7,2.6,30583,2050,52.1,(X),(X),(X),54.5,(X),(X),(X),38.7,(X),(X),(X)
8600000US11368,11368,ZCTA5 11368,28773,447,57738,1879,85.5,1.6,58782,2071,8.2,1.1,11831,1923,21.6,1.7,14598,688,7.4,1.2,9034,838,6.1,1.3,3676,605,9.5,1.4,16883,2960,22380,636,56684,1997,9.3,1.3,23790,4082,37.6,2.5,39695,2128,14.5,1.7,71608,6373,17.4,2.0,55800,3667,9.4,1.6,93663,8688,11.8,1.7,90427,6433,112982,2947,16220,486,41.5,2.4,16042,720,12.1,1.3,21433,2524,1.0,0.5,22331,4892,11.4,1.1,16277,1666,0.0,0.1,-,**,31.7,2.0,14352,656,2.4,0.6,14918,2259,74.2,1.7,14830,438,4.0,0.9,23887,3143,53.7,(X),(X),(X),51.5,(X),(X),(X),41.1,(X),(X),(X)
8600000US11369,11369,ZCTA5 11369,11025,259,66832,2982,83.0,2.3,67928,3252,13.2,1.8,11609,1823,27.0,2.1,16248,854,7.3,1.4,8116,768,2.5,0.6,5754,1510,13.5,1.7,22033,3457,7860,341,71240,3716,9.9,2.1,24597,4318,35.5,3.0,49195,3412,19.6,2.4,89245,7775,15.9,2.3,80010,9724,10.5,1.7,120011,15931,8.5,1.8,99413,10178,37823,1510,21036,993,24.5,2.1,23856,2185,15.8,1.7,27121,2213,0.1,0.1,28918,11537,14.2,2.1,22801,2924,0.0,0.1,-,**,41.8,2.6,15790,1168,3.6,0.8,28784,6430,63.2,2.6,17604,1005,6.5,1.0,34592,4504,51.6,(X),(X),(X),52.5,(X),(X),(X),40.6,(X),(X),(X)
8600000US11370,11370,ZCTA5 11370,8670,342,79793,10470,81.4,2.8,80052,9961,16.4,2.3,28240,14685,27.0,2.8,16640,1133,5.0,1.4,13035,2906,3.2,1.7,3923,2302,12.1,2.0,31284,17877,6299,391,87829,14093,13.7,2.9,39243,23462,37.0,4.6,80434,35895,19.9,3.9,101668,9777,12.0,2.6,88958,11926,11.8,2.6,131309,14570,5.5,2.0,112837,15100,34445,1580,21605,2587,39.7,3.1,33201,6161,14.6,1.1,4792,1844,0.9,0.6,11418,4700,22.4,2.9,18296,2171,0.0,0.1,-,**,20.4,3.0,15936,2300,2.1,0.7,13282,4787,37.5,3.0,23610,5173,24.1,2.3,32475,3838,47.9,(X),(X),(X),46.8,(X),(X),(X),33.1,(X),(X),(X)
8600000US11371,11371,ZCTA5 11371,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
8600000US11372,11372,ZCTA5 11372,24326,442,66921,3629,81.8,1.8,69963,3762,13.1,1.4,12848,6683,25.5,2.2,14458,797,4.2,0.9,8669,1296,5.9,1.4,3922,727,13.6,1.6,22733,5509,13642,570,67885,4288,10.2,2.1,29692,4456,38.7,3.6,47535,3685,23.3,2.7,97567,6627,15.2,2.4,76828,16589,6.0,1.5,111088,17311,6.6,1.6,81313,9359,64109,2094,26735,1522,61.8,2.6,27948,1813,2.5,0.8,33379,13842,0.2,0.2,15129,11080,20.2,1.9,28886,4921,0.2,0.2,23221,18780,12.5,2.2,16550,1839,2.6,0.6,24869,5621,59.6,2.2,20521,1605,17.3,1.5,44514,3450,39.9,(X),(X),(X),42.0,(X),(X),(X),33.3,(X),(X),(X)
8600000US11373,11373,ZCTA5 11373,30989,569,61210,1984,82.8,1.4,64411,2138,13.0,1.2,10904,1734,23.3,1.5,14507,663,5.7,1.0,8036,991,4.6,0.9,3831,808,8.8,0.9,19837,3130,21295,613,65048,2288,9.3,1.4,30696,5572,37.7,2.7,46173,2514,21.7,1.9,78660,5504,14.9,1.8,70650,6061,8.8,1.4,99382,9074,7.6,1.1,111208,13353,96616,2716,21017,740,29.7,2.1,21492,1498,2.4,0.5,30844,3684,0.5,0.3,16683,6993,49.8,2.0,22346,939,0.0,0.1,N,N,15.2,1.9,14553,1242,2.4,0.7,19666,5731,39.6,2.2,16810,1137,6.6,0.7,33016,3508,46.5,(X),(X),(X),47.0,(X),(X),(X),35.2,(X),(X),(X)
8600000US11374,11374,ZCTA5 11374,19271,465,74378,4009,75.1,2.2,84440,4855,15.9,1.5,14965,8447,28.4,2.2,16762,836,8.6,1.4,9344,666,2.9,0.8,2624,737,10.8,1.4,20983,2586,10224,551,91079,6479,15.3,2.2,30982,4702,32.5,3.3,71863,8442,29.9,3.2,129627,12036,11.2,2.2,80900,8864,7.0,1.6,143940,34086,4.1,1.5,123251,24718,43158,1871,34187,1420,60.0,3.0,34507,2204,3.3,1.2,36248,12452,0.2,0.2,23678,12424,27.8,2.2,35929,2576,0.0,0.1,-,**,5.7,1.7,28273,5312,3.1,0.9,21424,6394,18.9,2.5,27902,2391,47.6,2.6,36265,2704,42.1,(X),(X),(X),43.5,(X),(X),(X),35.6,(X),(X),(X)
8600000US11375,11375,ZCTA5 11375,32354,452,97809,3778,76.6,1.6,108546,4098,27.6,1.6,14995,3451,27.3,1.6,19155,704,3.5,0.6,9815,1158,1.4,0.4,3880,933,13.6,1.1,27228,2927,17061,616,126471,5346,12.1,1.4,53465,5312,32.4,2.8,105263,9089,41.0,2.3,162404,9344,8.3,1.7,103906,15363,4.6,1.1,182742,22160,1.6,0.6,142151,25737,71159,1780,45616,1729,63.2,2.2,49260,2461,3.2,0.6,44628,5995,0.4,0.2,11439,8546,26.7,2.2,42080,2702,0.1,0.2,N,N,3.2,0.8,30700,6397,3.3,0.6,24127,5591,13.8,1.4,41861,3849,53.6,2.2,49999,2828,35.6,(X),(X),(X),38.9,(X),(X),(X),31.3,(X),(X),(X)
8600000US11377,11377,ZCTA5 11377,31603,565,66425,2056,82.1,1.3,69468,2330,13.3,1.0,15699,3643,23.7,1.5,15811,636,4.8,0.9,8568,861,4.5,0.9,3522,634,12.5,1.3,19082,2359,20043,666,69507,2556,10.4,1.5,38371,8091,36.8,2.6,48573,2427,24.9,2.4,94850,5463,15.2,2.0,70164,5873,7.3,1.2,104112,9212,5.4,1.3,106064,15139,90883,2364,24382,842,48.9,2.1,28206,1280,2.5,0.5,22919,3429,0.3,0.2,22170,9348,37.1,2.1,20985,1278,0.0,0.1,-,**,8.0,1.2,19078,2586,3.1,0.7,19909,2940,39.0,1.9,19815,1181,20.2,1.4,39709,2185,45.0,(X),(X),(X),47.9,(X),(X),(X),36.6,(X),(X),(X)
8600000US11378,11378,ZCTA5 11378,12506,238,79080,4225,79.0,1.7,83985,4503,18.3,1.5,20109,9654,25.2,1.7,17323,846,3.5,0.8,8683,847,2.0,0.6,5911,1642,14.8,1.5,21185,2921,7525,293,95160,5576,10.9,1.7,42072,10401,32.1,2.3,85419,13085,28.3,2.7,105515,6226,12.9,1.8,90032,12325,10.2,1.7,146702,28274,5.6,1.5,119616,14548,33270,1358,31093,1546,74.8,2.5,33230,1691,1.9,0.5,29785,7279,0.3,0.2,50710,8587,10.2,1.5,24750,3057,0.1,0.1,N,N,10.2,1.8,20743,2896,2.5,1.0,31741,27034,31.2,2.6,23466,3236,55.4,2.6,36830,1994,55.5,(X),(X),(X),54.2,(X),(X),(X),42.2,(X),(X),(X)
8600000US11379,11379,ZCTA5 11379,13456,269,87982,2972,76.8,1.6,93444,3867,25.3,1.9,12770,1834,34.6,2.0,19270,904,3.7,0.7,9126,1140,2.0,0.6,3731,1430,18.0,1.4,24862,2547,9096,362,102977,4385,15.6,1.7,48807,4806,29.5,2.6,84684,7187,31.8,2.9,127415,7368,11.1,1.9,100109,12165,8.1,1.5,160479,16281,3.9,1.1,147977,16963,36082,1212,34291,1180,81.2,1.9,35774,1194,1.3,0.5,24686,5076,0.1,0.1,20645,27739,10.3,1.6,29336,4391,0.0,0.1,-,**,4.8,1.2,25447,4876,2.4,0.8,28390,8611,19.3,2.3,26666,2027,68.2,2.4,37535,1386,52.5,(X),(X),(X),53.7,(X),(X),(X),43.2,(X),(X),(X)
